,tDept,tSid,institution_name,tFname,tMiddlename,tLname,tid,tNumRatings,rating_class,contentType,categoryType,overall_rating,Comments,Tags
10,Computer Science,464,Johns Hopkins University,Haider,,Ali,2400952,0,zero,TEACHER,PROFESSOR,N/A,[],[]
11,Biomedical,464,Johns Hopkins University,Robert,,Allen,2042185,1,good,TEACHER,PROFESSOR,5.0,"[""He's the best professor ever, he was very good about feedback and our entire group loved and respected him by the end of the semester""]","['Gives good feedback', 'Hilarious', 'Caring', 'Gives good feedback', 'Hilarious', 'Caring']"
12,Foreign Languages,464,Johns Hopkins University,Nadia,,Altschul,1629849,1,good,TEACHER,PROFESSOR,4.0,"['Prof. Altschul is extremely warm and friendly. She conducts class completely in Spanish and speaks at a native pace so be prepared for that. Class had an extremely manageable amount of reading - some reading was in English, some in Spanish. Overall, I had a great experience with her and would definitely take a class with her in the future.']",[]
13,Spanish,464,Johns Hopkins University,Mariana,,Alvarez Torres,2417267,0,zero,TEACHER,PROFESSOR,N/A,[],[]
14,Mathematics,464,Johns Hopkins University,Florin,,Ambro,1175325,11,poor,TEACHER,PROFESSOR,2.5,"[""I didn't go to many classes, but when I did go, he sounded pretty clear to me. He wants you to learn, and the hws are fair (except for one problem every once in a while). Exams are straightforward. You will have to work in his class, but he doesn't overload you with crap. His handwriting could be better."", ""He's very bright, but sometimes has trouble explaining complex concepts clearly in lecture. You'll do well if you keep up with the material. Some homework problems are just unfair, but that's probably the way it is with any math class."", 'Be prepared for difficult questions in the exams', ""Class is challenging, but Ambro does a better job than most at explaining the material. He has an accent, but if you're not American you can understand him better, also because foreigners are generally accustomed to a more systematic, learning-based system rather than memorization. He is very helpful if you take the time to talk to him."", 'His class was difficult but not impossible. He is not mean spirited, and he does want his class to learn. He has received poor ratings due probably to his inexperience with teaching.', 'It is really hard for me to understand what he is saying', ""He's obviously a gifted mathematician.  That said he should never be allowed to teach.  I'd learn more math by staring at a broken TI-83+ for an hour."", ""Don't bother going to class, it won't help at all.  You're better off teaching yourself the material.  If I hadn't taken calculus in high school I would have failed the class. He's a terrible teacher."", 'Class is difficult and close to a waste of time.  Teaches at a very quick speed andn does not explain material well at all.  The book can be difficult to understand but is a necessity as it is basically the only way to learn the material.Tests are difficult and the problems on both test and book are harder than examples from class.', ""Pretty funny sometimes, and makes sense if you can follow what he's doing, but a lot of times the homework problems are a lot harder than the examples he gives in class."", 'Terrible calc 2 teacher. Class is a waste of time; you are better off skipping and teaching yourself from the book. Be prepared for tests that challenge your intelligence more than your knowledge.']",[]
15,Engineering,464,Johns Hopkins University,Lynne,,Ambuel,1829170,2,average,TEACHER,PROFESSOR,3.0,"['Surprised by the poor review.  This professor has several years of experience in InfoSec and keeps the discussions and assignments relevant to current technology and trends. Combination in-class and online discussions that are interesting.  Short papers weekly and long group paper due at the end.  Worthwhile experience for a foundations course.', 'Terrible instructor. Does not know material. Told class we needed to read her mind. Seems to do a reverse curve to keep most people from getting an A. Grading arbitrary.']",[]
16,Accounting,464,Johns Hopkins University,Tunill,,Amhuised,1381089,0,zero,TEACHER,PROFESSOR,N/A,[],[]
17,Computer Science,464,Johns Hopkins University,Yair,,Amir,1346305,4,average,TEACHER,PROFESSOR,3.4,"['Scolds people who ask ""dumb"" questions, discouraging to those who don\'t already know the content.', 'Great professor.  Extremely helpful. Very hands on. Sincerely interested in students.', 'Very difficult. Demands things to be done his way. However you will learn how to code.', 'No Comments']",[]
18,Classics,464,Johns Hopkins University,Emily,,Anderson,1746849,2,good,TEACHER,PROFESSOR,4.8,"['The whole Archaeology department is just lovely, but Dr Anderson is something else. She is so caring, the class is never dull, and in addition to her heartwarming character she is incredibly experienced and knowledgeable. If you get the chance to take any of her 2.5 hour classes in the archaeology museum, take one, no matter your major.', 'Any class by Anderson is going to be incredible! She is sweet, personable, and you really learn the material via discussion and interaction.  If you are an archaeology major or not you HAVE to take one of her classes! AS.040.218(01)']","['Amazing lectures', 'Caring', 'Amazing lectures', 'Caring']"
19,Sociology,464,Johns Hopkins University,Joel,,Andreas,1298301,2,good,TEACHER,PROFESSOR,5.0,"['Prof. Andreas is super kind and relaxed. He is a great lecturer and I learned so much in one semester with him. If you put in some effort you will come out with an A. highly recommend his class', ""Professor Andreas makes what could be a very dry subject - sociological theories of Marx, Durkheim, and Weber - interesting and relevant. The class involves a decent amount of reading and writing, but it's graded fairly, and class participation is also factored into your final grade.""]","['Amazing lectures', 'Caring', 'Graded by few things', 'GRADED BY FEW THINGS', 'Amazing lectures', 'Caring']"
20,Engineering,464,Johns Hopkins University,Andreas,,Andreou,1674137,1,poor,TEACHER,PROFESSOR,1.0,"[""The professor spent lecture time explaining things (badly) that were tangentially related to the course and when asked a question about something actually important would laugh at you and tell you to read the book.  No wonder every project got an extension; he didn't explain how to do projects until the day they were due.""]",[]
21,Anthropology,464,Johns Hopkins University,Alessandro,,Angelini,2535496,2,good,TEACHER,PROFESSOR,5.0,"['Professor Angelini is highly knowledgable on the many disparate subsets of anthropology and is an expert purveyor in interesting ideas. This class is basically like more concrete philosophy in that you regularly write, discuss and consider ideas on many topics within anthro. He is also an extremely kind human being. At times, it gets too political.', 'Professor Angelini is highly knowledgable on the many disparate subsets of anthropology and is an expert purveyor in interesting ideas. This class is basically like more concrete philosophy in that you regularly write, discuss and consider ideas on many topics within anthro. He is also an extremely kind human being. At times, it gets too political.', ""Prof Angelini is so amazing. He is so well versed and is very passionate and intelligent in his field, he gave amazing lectures that were extremely insightful and interesting. He asks for participation in classes but he makes it so easy and interesting to participate it doesn't matter. If you are at all interested in anthro/culture, take his class""]","['Amazing lectures', 'Inspirational', 'Get ready to read', 'Caring', 'Inspirational', 'Amazing lectures', 'Caring', 'Get ready to read', 'Inspirational', 'Amazing lectures']"
22,Biology,464,Johns Hopkins University,Paul,,Antony,2605018,0,zero,TEACHER,PROFESSOR,N/A,[],[]
23,Mathematics,464,Johns Hopkins University,Maxim,,Arap,1723899,9,good,TEACHER,PROFESSOR,4.6,"['Only lecture I actually looked forward to going to on Monday/Wednesday/Friday mornings... great guy, very funny, and absolutely adorable', 'This dude is adorable. It was worth it to take the class for his adorable nerdiness. Other than that, the content gets hard quickly, and the class is hard to follow. Campus studyand help services are definitely a must, at least for me.....', 'Very enthusiastic and good at explaining the concepts. Tests are hard but if you do the homework and the practice problems you will succeed. Class is enjoyable because of his obvious enthusiasm and his fantastic one-liners.', 'Very easy to understand, and gives lots of examples. He is also very enthusiastic, which goes a long way in a math course. The tests are extremely fair, and you will be well prepared if you do the homework problems again as a means of studying. The best math teacher i have had at Hopkins so far.', 'Very nice person.', 'Great professor,also a great person.', 'Very enthuastic and helpful. He wants you to succeede. If you put the time in you will get a good grade.', ""Slight accent, but by no means impairs his teaching. Basically says everything the book says, just makes it more clear, so lecture isn't completely mandatory. Very enthusiastic, which makes it a bit easier to pay attention. He's pretty helpful and his jokes are funny because of certain malapropisms. When it comes to math, not a bad teacher at all."", 'Engaging lecture style with clear motivation for every class. Super accessible for addition help. Very willing to write recommendation letters if you knows you well enough.']",[]
24,Physics,464,Johns Hopkins University,N. Peter,,Armitage,1685969,6,good,TEACHER,PROFESSOR,4.4,"['Professor Armitage is great.   Nice guy and very clear.   His lectures are engaging and I really liked going to class.', 'Although Professor Armitage tends to be a bit scattered on occasion, if I judge this class by what I actually learned this was one of the very best at JHU.   I never really ""got"" physics before, but in this class I think I finally understood what it was all about.  He has a unique way of explaining and getting inside physics that clicked with me.', 'Professor Armitage wants the students to succeed.  The material is hard though.  He has extensive office hours which are helpful.', ""The only thing I would say is that although he says you can look at old exams online to see what his exams are like that is not really true.   A much better guide to his exams are the homework problems.  Some people complained that he put identical problems from HW on the exams, but I don't really see how this is a bad thing."", ""I took Prof. Armitage for 105.  I'd had AP physics previously, but I learned much more in this awesome class.  Great professor!"", ""Hard class, but good.  You'll definitely learn alot, but you will have to work.  He is an enthusiastic lecturer.""]","['Participation matters', 'Inspirational', 'Respected', 'Respected', 'Participation matters', 'Inspirational']"
25,Business,464,Johns Hopkins University,Larry,,Aronhime,329960,40,good,TEACHER,PROFESSOR,4.0,"[""I loved having Aronhime. He's very eloquent, quite funny, and truly cares about the material and his students. Grading on exams and quizzes can be tough but you truly learn a lot. I'd definitely enjoy having him as my prof again."", 'SO much homework  8 hours a week for this one class. Attendance and participation in discussion (camera on) is mandatory, but most of the time he drones on and on. It is unclear what we have to know versus what he is discussing for his own fun. This class made me cry multiple times and I reconsidered my minor twice.', ""I loved having Aronhime. He's very eloquent, quite funny, and truly cares about the material and his students. Grading on exams and quizzes can be tough but you truly learn a lot. I'd definitely enjoy having him as my prof again."", 'Thought his teaching style was pretty ineffective while I was in class but looking back I actually learned a lot.', ""There is no textbooks but there are readings for every class online and he will give reading quizzes if he doesn't think people have read. Curve is based on section. Case studies are difficult, regular assignments are not. You get a cheat sheet for the exam which is how you do the entire test, so do not procrastinate on them they will save you."", 'I found Professor Aronhime to be a rude and aloof Professor. He gave off an arrogant attitude that made the teaching quality in class poor. I think he lacks the guts to be humble and look at himself as being there to help students rather than self-aggrandize.', 'Fall 2017. This was back when it was a writing intensive class, which made the amount of work a bit excessive. Lectures were super interesting, with easy reading quizzes about once a week. Aronhime definitely is one of the better professors, because he actually has real world experience in the subject matters he taught. Curve is based on section.', ""Aronhime is probably the most interesting professor I've had so far at Hopkins. Unlike most of the professors here, he has real world experience that he uses to enhance lectures. His lectures are always interesting (even in a boring class like Financial Accounting), because he ties in stories about his experiences as an accountant and manager."", 'The lectures were always the most insightful and interesting things to sit through. Very wise man. BUT: an ample amount of busywork Advise: If Aronhime changes his voice an octave lower.. probably understand the statement fundamentally with some examples for exams. Favorite professor so far at Hopkins. Put some effort in and the A will come.', 'awesome guy', ""Lectures aren't helpful in terms of testgrade, but they are enjoyable to sit through. You can learn a lot about how the business world works from him, but I'm not talking about the test material. His stories, insight, and lectures teach much more than his powerpoints and tests. In fact, I would say his tests are unnecessarily obscure."", 'Aronhime knows how to keep students interested and motivated. He is an incredibly fascinating man with a true depth of knowledge in business and beyond. He has much to offer the students of Johns Hopkins.', 'Way too much work. Far too much homework and way too hard on the grading. His intro to business class is easy though.', 'Professor Aronhime is great - go to class, sit in the front of the lecture and take it all in. Its a decent amount of work but its not difficult!', 'He is an extremely interesting and engaging professor. There is no textbook, instead he lectures from PowerPoint Slides. Midterms are multiple choice and relatively challenging, but you get a cheat sheet. I highly recommend this course to everyone!', 'Excellent accounting teacher. He was able to explain the principles of accounting in a clear way and show you how things work in the real world. Great at explaining, bringing context to questions and asks great questions that really make you think. Highly rate him.', ""Very interesting knows what he's talking about"", 'Lecture is somewhat entertaining/useful. Material on the powerpoints make up the midterms. Section is useful for homework. Reading material can be interesting, and he gives basic pop-quizzes just to see if you read them/for attendance purposes.', 'Love his stories. The tests are pretty easy.', ""Very efficient and clear professor. His classes are truly engaging and the best on campus. Very good TA's as well!"", '.']","['Amazing lectures', 'Lots of homework', 'Hilarious', 'Beware of pop quizzes', 'Get ready to read', 'Lots of homework', 'Lecture heavy', 'Get ready to read', 'Participation matters', ""Skip class? You won't pass."", 'Get ready to read', 'Beware of pop quizzes', 'Amazing lectures', 'LOTS OF HOMEWORK', 'Hilarious', 'Amazing lectures', 'Respected', 'LOTS OF HOMEWORK', 'Amazing lectures', 'BEWARE OF POP QUIZZES', 'Hilarious', 'Amazing lectures', 'Respected', 'BEWARE OF POP QUIZZES', 'Amazing lectures']"
26,Languages,464,Johns Hopkins University,Nicole,,Asquith,573138,0,zero,TEACHER,PROFESSOR,N/A,[],[]
27,Writing,464,Johns Hopkins University,John,,Astin,357849,6,good,TEACHER,PROFESSOR,4.7,"['Best prof at Hopkins by far. I take classes literally just bc he teaches them.', 'Best prof at Hopkins by far. I take classes literally just bc he teaches them.', ""There are several plays you need to read and weekly journals to be done.  As long as you do that and memorize lines given (not too many), then it's an easy A.  Great guy.  Always wants the best for you and is quite understanding."", 'Astin is respectful to his students and covers material that is generally interesting to read and think about. During his lectures, he tends to get off track and go on random tangents. He has a good sense of humor and knows a lot about theater and film. Though sometimes his classes become redundant, overall I recommend.', ""He has a great way of making everyone feel like they're his favorite student."", ""Course is easy and not stressful at all.  Astin tends to go on tangents about anything, and as long as you don't mind that, you'll enjoy the course.  The classes tend to be large, so there is less stage time for everybody.  Doing scenes was the best part."", ""He is kind, funny, passionate and enthusiastic about what he's teaching. He is also brilliant; best acting coach I have had.""]","['Respected', 'Participation matters', 'Clear grading criteria', 'Inspirational', 'Hilarious', 'Respected', 'Inspirational', 'Hilarious']"
28,Mathematics,464,Johns Hopkins University,Prashant,,Athavale,2059693,3,good,TEACHER,PROFESSOR,3.5,"['Reviews material from the previous lecture thoroughly during each lecture and is approachable. Genuinely cares about students.', 'Prashant is a brilliant lecturer, had him for 550.211, he speaks very clearly and genuinely cares about his students.', ""Pretty bad professor overall. Doesn't respond to emails, office hours almost useless and has a god-complex while teaching. Take LADE with another professor if you can (he also teaches prob stats for bio and for engineers).""]","['Tough grader', ""Skip class? You won't pass."", 'Amazing lectures', 'Clear grading criteria', 'Would take again', ""Skip class? You won't pass."", 'Clear grading criteria', 'Caring']"
29,Mathematics,464,Johns Hopkins University,Avanti,,Athreya,1732926,11,average,TEACHER,PROFESSOR,3.1,"[""Avanti's classes are really hard but once you get the hang of things, you find that you actually learn a lot in her class! Her homeworks are long, so she should work ahead of time and study a little each day. But she's actually very helpful during office hours and an overall very caring professor."", ""Avanti is one of the best professors I've had at Hopkins! The homeworks and tests can be hard but as long as you work outside of class and meet with her a few times you should do well."", 'Lectures are well organized and provide interesting information. That said, the work load for this course is ridiculous. Prepare to spend about 15 hours a week on HW assignments. Tests focus on the application of the material despite mostly derivations focused on in class. Go to office hours as she will explain in great detail the HW answers.', 'Good lectures but silly homework load and tought grading. Stay away unless you are really commited to learning.', 'It really feels like she doesnt want students to do well with her stupid homework and awful curve. Which sucks because Intro stat is not supposed to be hard. Take with torcaso at any cost', 'The homework is ridiculous, 10-15 pages of busywork. Not a very understanding professor either and takes off points for stupid things. Makes the class a lot harder than it has to be.', 'Avanti is the embodiment of everything wrong with Hopkins. Intro Stats is a class with straightforward material, but she makes it as hard as possible with ridiculous homework, no curve, and awful lectures. Homework regularly takes 10+ pages and is graded harshly. ONLY positive is reasonable tests, but the curve is so bad it wont matter. AVOID.', 'She is very diligent. Boring in class sometimes. Homework is difficult and long, however this is the rigor that should be expected in a 400/600 level course at JHU. Athreya gives you all the information you need to succeed, just a matter of absorbing it.', ""You should know that she emphasizes concepts alot. There's at least 5-6 multiple choice/true false questions at the beginning of each midterm over conceptual things like data assumptions/distributions that you have to know otherwise your test grade will immediately tank even if you know all the math. Otherwise very nice/great lecturer. Study hard"", 'The lectures are fun and the work is interesting. the homework is ridiculous', ""Went to office hours once and she's very good at explaining concepts.  Lectures are very slow paced and she's not so good as keeping the attention.  The class barely ever listens to her.  Easy though.""]","['Lots of homework', 'Tough grader', 'Accessible outside class', 'Gives good feedback', 'Caring', 'Lots of homework', 'Accessible outside class', 'Caring', 'Gives good feedback', 'ACCESSIBLE OUTSIDE CLASS', 'Caring', 'Tough Grader', 'LOTS OF HOMEWORK', 'ACCESSIBLE OUTSIDE CLASS', 'Tough Grader', 'LOTS OF HOMEWORK', 'ACCESSIBLE OUTSIDE CLASS', 'Tough Grader', 'Tough Grader', 'LOTS OF HOMEWORK', 'LOTS OF HOMEWORK', 'Tough Grader', 'Gives good feedback', 'Respected', 'LOTS OF HOMEWORK', 'ACCESSIBLE OUTSIDE CLASS', 'GRADED BY FEW THINGS']"
30,Mathematics,464,Johns Hopkins University,Dwijavanti,,Athreya,2183858,0,zero,TEACHER,PROFESSOR,N/A,[],[]
31,Biology,464,Johns Hopkins University,Jamie,,Austin,2561152,3,poor,TEACHER,PROFESSOR,1.3,"['Have to give her a low score bc she bailed from the class w/o updates. Put us 2 wks behind in work, had to get a sub prof. The sub B Kondo redesigned the entire course bc the syllabus made no sense. The redesigned class was fun tho: easy readings, short discussions, 1 big ppt project. Just wish we learned more abt the marketing & develpt of meds.', ""Not my favorite professor. She's difficult to reach, not prompt with replies, and sloppily put this course together. Easy A, but don't expect to take much away from this class if you aren't seeking the answers yourself. I learned a lot because I read the textbook, but she doesn't teach anything and I read more than I needed."", 'Never responds to email or submits grades.']",[]
32,Computer Science,464,Johns Hopkins University,Baruch,,Awerbuch,784961,4,poor,TEACHER,PROFESSOR,2.2,"['He is a boring lecturer.  Wears his shirt unbuttoned nearly halfway down.  Otherwise a reasonable course.', 'You must first read the textbook prior to attending the class. Otherwise you might get lost in the class.', 'No Comments', 'No Comments']",[]
33,Cognitive Science,464,Johns Hopkins University,William,,Badecker,54642,11,average,TEACHER,PROFESSOR,2.9,"['P. Badecker seems very apathetic about his students and their success in his class. I took this class as a gen ed requirement at the UofA and I highly regret it. Many of us in the class (from Seniors to Chem majors) all struggle with his class. Very unclear; unhelpful; monotone; confusing; high LING vocabulary. Do NOT risk your GPA!', 'Language and Mind class had potential to be interesting, but fell flat via Dr.Badecker\'s lectures. He seems to be an extremely nice human being and wants you to learn, but drones on (with a liberal amount of ""um\'s"") and has rather dull lectures. Good way to geat some \'easy\' natural science credits though.', ""Not bad at all, if you're interested in the subject."", 'seemed like a nice guy outside of class, but talked like a textbook in class', 'Nice guy, confusing lectures.  I ended up relying almost entirely on the readings and skipping lectures because they just confused me.', 'His lectures were boring and he droned on endlessly.  Occasionally he would put a little humor in the class to jazz it up, but you had to be there on the right day.  And by occasionally, I mean twice in the whole semester.', 'the class was pretty boring. though his powerpoint lectures were very organized, his presentations were extremely confusing.', 'Dr. Badecker was one of the best professors I had at Hopkins.  His lectures were thought provoking.  On a personal level, he gave me  excellent career advice that has shaped major life decisions.  Take his class!', 'No Comments', 'No Comments', 'Teaches introductory Cognitive Science class that drives people out of the major']",[]
34,Psychology,464,Johns Hopkins University,Gregory,,Ball,21602,12,good,TEACHER,PROFESSOR,4.1,"[""Animal Behaviour. Great professor, class was taught with two professors alternating lectures (Farrah Madison). Both are good professors, clear, knowledgable, but Dr. Ball moreso. Do the reading and it's an easy B, if not an A. Loved this class. It changed the way I think about so many things. Big emphasis on why certain behaviours evolved."", ""Dr. Ball is my favorite teacher ever.  He's charismatic and super nice."", ""I took Professor Ball's Intro Psych class and thought it wasn't difficult. Also, his lectures were interesting to listen to and easy to follow as well--I'm an antsy person, but I never had problems with listening to his 1.5 hour lectures! I don't know if he still teaches Intro Psych, though."", ""He's a pretty good speaker but his exams kinda suck. and the TA graded my paper in like 10 mins in front of me. don't take it for an easy A."", ""By far the best professor I've ever had and the best class I've ever taken! He is smart, funny, and extremely engaging. You can tell he loves what he does, and he knows how to present the material so that it is always interesting. Amazing prof - definitely take the class."", 'Everything you want in a professor: interesting, funny, loud and clear!  His lab researchs birds which explains his obsession with avian creatures!', ""Great great great!  He does focus on birds as this is his main area of research but he's hilarious, extremely smart and engaging, very helpful, and tirelessly earnest.  He gets to know students in his huge lecture classes and was a ton of fun in the Galapagos and in Ecuador.  You should be so lucky as to ever have as inspiring a prof."", 'one of the best teachers i have ever had.', ""I really don't see why everyone says he focuses too much on birds.  He covers a lot of other animals as well.  Not a bad professor."", ""Couldn't teach a bird how to fly, but birds are all he talked about.  What a bore."", ""Awesome professor! I had him in Ecuador/Galapagos Islands over intersession.  He's so much fun!"", 'No Comments']",[]
35,Economics,464,Johns Hopkins University,Laurence,,Ball,469935,14,average,TEACHER,PROFESSOR,3.4,"[""Dr. Ball is a fantastic professor. He is as clear as can be and is funny at times. Most people find the material very interesting. One of the best parts of the class is that students often ask Dr. Ball about his views on various economic issues--it's cool because he's a fairly eminent monetary economist and macroeconomist generally."", 'extremely helpful. amazing teaching ability. difficult materials, but he makes it easy.  learned a lot in his class, and actually enjoyed learning econ.', 'His lectures were clear. The book was ok. Students had to do a lot of work on their own or find a good TA.', ""lawrence loves 'steaming right along'.  He is too smart for his own good, which makes explaining things difficult for him.  midterms were hard but manageable."", 'Boring class, difficult midterms, and not helpful at all', 'A pretty good professor. Teaches the material well. However, he stutters a bit and spens too little time on some (difficult) topics while giving way too much time on easy topics. Nice and friendly but can be bossed around by students.', 'What a sweetie.', 'Probably has a speech impediment, lectures are good to sleep through.  All the information needed is in the textbook, and Ball seems like a genuinely nice guy, even if he rambles through his incoherent lectures.  Make sure you get a TA who actually speaks english.', 'BOOORING.', 'his lectures are so boring!', 'Very average professor', 'No Comments', ""Seemed like a nice guy. Tended to stutter a lot, though- I got the impression he had stage fright (it was a pretty huge class). Class would have probably been easy if I'd studied- but why bother, right?"", 'A good professor though somewhat hard to follow']",[]
36,Mathematics,464,Johns Hopkins University,Abishek,,Banerjee,1009572,7,average,TEACHER,PROFESSOR,3.1,"['awesome TA', 'Great guy!', ""He's not brilliant, and he used a lot of formal approaches in a basic linear algebra class. Other schools don't use nearly as much formalism in linear algebra. He was immature, emotional, poorly organized, and uninterested in student success."", 'Best TA any of us had ever had. Absolutely brilliant, to the point where he could always find a concise way of explaining things that would make sense to you. Very friendly, always willing to help. The absolute best.', ""Best TA I've ever had."", ""His lectures were very unclear because he skips steps and doesn't define all of his concepts. His subsequent clarifications don't help much. He also lectured out of the assigned textbook a fair amount, so it was difficult to clarify unclear points. As an older student, I felt some discrimination by the teacher. Very immature. Hyper."", ""He almost never uses the assigned textbook which includes a lot of linear algebra applications, but instead uses formal proofs drawn from other textbooks. His lectures jump around from point to point, so it's difficult to follow the logic of the proof. He doesn't return homework in a timely manner and is very unhelpful outside of class.""]",[]
37,Mathematics,464,Johns Hopkins University,Romie,,Banerjee,1569517,1,poor,TEACHER,PROFESSOR,2.0,"['He seems to think that your average student learns best via proof. The textbook is also close to useless- problems are in the right place by chapter, but not by section.']",[]
38,Engineering,464,Johns Hopkins University,Amit,,Banerjee,2575669,0,zero,TEACHER,PROFESSOR,N/A,[],[]
