,tDept,tSid,institution_name,tFname,tMiddlename,tLname,tid,tNumRatings,rating_class,contentType,categoryType,overall_rating,Comments,Tags
10,Engineering,399,Harvard University,Karen,,Aleman-Bravo,2347403,0,zero,TEACHER,PROFESSOR,N/A,[],[]
11,Law,399,Harvard University,William,,Alford,2476061,0,zero,TEACHER,PROFESSOR,N/A,[],[]
12,Engineering,399,Harvard University,Saleh,,Alhussain,2387218,1,good,TEACHER,PROFESSOR,5.0,['The best!'],[]
13,Engineering,399,Harvard University,Abdulelah,A,Alnoaim,1793265,1,good,TEACHER,PROFESSOR,5.0,['The best professor ever had'],[]
14,Psychology,399,Harvard University,George,,Alvarez,1258899,2,good,TEACHER,PROFESSOR,4.3,"[""Definitely the best psych professor I have had--but it is necessary to go to every class as he covers the relevant material for the tests in it. If you miss a class, you will regret it when the tests come around. Also, he cheats at Goldeneye and isn't that good at Madden, despite what he tells his students."", 'I recommend you got to every class. Alvarez goes over in detail about the area you will be covering that week. I would definitely review for the patient case study that was presented, what diseases, and the anatomy and physiology. There is a quiz every week, plus midterm & final.  Lastly, very attractive and hot professor.']","['Inspirational', 'Hilarious', 'Accessible outside class', 'Inspirational', 'ACCESSIBLE OUTSIDE CLASS', 'Hilarious']"
15,Psychology,399,Harvard University,Elinor,,Amit,2355108,1,poor,TEACHER,PROFESSOR,1.0,['Unclear grading/ assignments'],[]
16,History,399,Harvard University,Sunil,,Amrith,2452101,0,zero,TEACHER,PROFESSOR,N/A,[],[]
17,Philosophy,399,Harvard University,Cordelia,,Ancolaphaga,2395728,1,good,TEACHER,PROFESSOR,5.0,"['Absolutely phenomenal professor. ""Stirner and the Modern Woman"" was perhaps the most insightful class I\'ve ever taken as a philosophy student at Harvard.']",[]
18,Biology,399,Harvard University,William,,Anderson,1456588,12,good,TEACHER,PROFESSOR,3.8,"['Dont respond to emails, questions or concerns. Grading criteria is very ambiguous.. Very disappointed', ""Knows a LOT about stem cells, gives very interesting lectures. The exams are impossibly long, and pretty hard. If English is not your first language, you're going to have a hard time."", 'Great Professor. He is an expert in his field and knows how to present the material for students to grasp. Classes are recorded online, so watch when convenient.  No text book. To do well you must watch all class lecture and voluntary section  videos. To get an A know all the material well, I watched all the videos twice.', 'SO HOT! HOT HOT! 3', 'Great teacher, a true inspiration. Because of him, I am be changing my line of research from adypokines to stem cells. Thanks to him, I discovered Nadia Rosenthal, another inspiration for young scientists.', 'Fantastic professor for a really tough class- Stem Cells and Regenerative Biology. I would highly recommend him. He is extremely helpful and always available for office hours and questions after class.', ""I'm very disappointed in this class and professor. I feel completely unprepared for biology on the MCAT and for future classes that require a good working knowledge of general biology. Prof seems to put very little effort into prepping lectures/teaching and there was absolutely NO consistency b/t practice materials and exams, or between exams."", 'lack of guidance to students, and not very enthusiast about teaching.', ""he is literally the best and youngest stem cell biologist I have ever met. If you want to learn the stem cell and regenerative biology, don't miss his class!!!"", 'He knows everything.', 'Professor Anderson is a great teacher.  His material is interesting.  He is passionate and well versed in the course.', 'Great instructor!  Insightful and well rounded, he tends to beautifully ravage the liberal positions of most of his students and faculty.  Nobody is left feeling ""out"" unless they insist on being illogical.  A classic professor, one that Harvard is all about.']","['Lecture heavy', 'Tough grader', 'Participation matters', ""Skip class? You won't pass."", 'Amazing lectures', 'Participation matters', ""Skip class? You won't pass."", 'Lecture heavy', 'Respected', 'Amazing lectures', 'LECTURE HEAVY']"
19,Computer Science,399,Harvard University,Keith,,Anello,2472962,0,zero,TEACHER,PROFESSOR,N/A,[],[]
20,English,399,Harvard University,Miguel,,Arguelles,2344920,0,zero,TEACHER,PROFESSOR,N/A,[],[]
21,History,399,Harvard University,David,,Armitage,872848,2,poor,TEACHER,PROFESSOR,1.0,"[""Not a very good professor, i.e. lectures were not interesting but rather dry and long. Also, he tends to be condescending to students, which doesn't make for a great academic experience. Wouldn't take a class with him again."", 'No Comments']","['Participation matters', 'So many papers', 'Lecture heavy']"
22,Classics,399,Harvard University,Carmen,,Arnold-Biucchi,862060,2,average,TEACHER,PROFESSOR,3.0,"['Redskip @VILMEX(117i87) + In or out part 3 (Sing) and vermise applause went. Very important to know for class!', 'Good teacher, but very difficult if you know what i mean.']",[]
23,Design,399,Harvard University,Ali,,Asani,76603,24,good,TEACHER,PROFESSOR,4.2,"['One of the best professors i have had. what a knowledgeable man who has made me fascinated about Islam!', 'One of the best professors i have had. what a knowledgeable man who has made me fascinated about Islam!', 'Wonderful teacher and a great person', 'Yay she cool', 'Dry. Not encouraging professor, sadly. Wished it would have been a more balanced class and hit actual contemporary issues rather than just one sided opinions.', 'A gentle-man in the literal sense of the word. His speech is a little slow, and as I took the course online, I watched it at 1.5 speed, but otherwise very knowledgeable without a hint of personal conceit, which is something I really respect in a teacher.', 'He is an amazing speaker with profound knowledge and articulation about Islam and other beliefs.', 'AMAZING GUY AND PROFESSOR', 'Super nice guy,test were ridiculous but enjoyed the class.Also he really loves pickles.A jar of pickles will give you 5 extra points on the test.', 'Dr. Asani provided wonderfully clear 2 hour lectures for my Islam course.  I learned a great deal about expressions of the Islamic relgion and feel like we only scratched the surface.  I would take him and his course again in a heartbeat.  I would add that Dr. Diane Moore assisted in the online discussions and offered significant insight.', 'Very motivating', 'No Comments', 'One of the kindest man I have met, especially for someone of his academic stature.  He was generous both of his time and knowledge and greatly facilitated my learning of the myriad prisms of Islam.  Highly recommended.', 'No Comments', ""KInda boring, i don't know why everyone keeps sayin that the prof. was hot?"", 'Excellent Instuctor. Allahi YasalmiuHu!!!', 'No Comments', 'No Comments', 'excellent', 'loved it.', 'Asani was really awesome.']","['Caring', 'Inspirational', 'Respected', 'Get ready to read', 'Amazing lectures', 'Respected', 'Inspirational', 'Caring', 'Gives good feedback', 'Hilarious', 'Caring', 'Lots of homework', 'Test heavy', 'Lecture heavy', 'Respected', 'Caring']"
24,Linguistics,399,Harvard University,Cornelius,,Atyronetrius,1033157,0,zero,TEACHER,PROFESSOR,N/A,[],[]
25,Business,399,Harvard University,Rob,,Austin,132654,8,good,TEACHER,PROFESSOR,4.6,"['I like Rob as teacher,  he is very good.', 'Good', 'Very good professor. My favorite overall. Taught clearly. Very knowledgable.', 'really smart prof. explains well', 'No Comments', 'Very clear and easy prof.', 'No Comments', 'Great teacher, explain difficult concepts clearly']","['Tough grader', 'Amazing lectures', 'Gives good feedback']"
26,Government,399,Harvard University,Gloria,,Ayee,2600482,1,good,TEACHER,PROFESSOR,5.0,"[""Gloria Ayee is an amazing professor at Harvard University. I took her GOVT E-1313 course. Titled as VISIONS AND VOICES: RACE, FILM, AND AMERICAN POLITICS, this class was a truly enjoyable learning experience. I could wax poetic about Ayee's amazing lectures and her integrative and inspirational teaching approach but words are limited here."", ""Gloria Ayee is an amazing professor at Harvard University. I took her GOVT E-1313 course. Titled as VISIONS AND VOICES: RACE, FILM, AND AMERICAN POLITICS, this class was a truly enjoyable learning experience. I could wax poetic about Ayee's amazing lectures and her integrative and inspirational teaching approach but words are limited here.""]","['Amazing lectures', 'Inspirational', 'Respected', 'Respected', 'Inspirational', 'Amazing lectures']"
27,English,399,Harvard University,Eric,,Bag,2492026,0,zero,TEACHER,PROFESSOR,N/A,[],[]
28,Biology,399,Harvard University,Daniel,,Baker,2356792,1,good,TEACHER,PROFESSOR,5.0,"['Really engaging lecturer. Takes a somewhat mundane subject and makes it at least sort of interesting. This was one of my first science classes so not a lot to compare it to, but I really was happy with how the class turned out.']","['Inspirational', 'Hilarious', 'Respected', 'Respected', 'Inspirational', 'Hilarious']"
29,Mathematics,399,Harvard University,Paul,,Bamberg,627131,29,good,TEACHER,PROFESSOR,3.5,"[""This is the both the hardest and best class I have ever taken. Get ready to WORK. But Paul and his TA's are committed to helping you understand the material and there's lots of EC via learning R. The material is hard (know linear algebra and multivar calc BEFORE you come in), and the workload is grueling, but it was still an awesome experience."", ""This is the both the hardest and best class I have ever taken. Get ready to WORK. But Paul and his TA's are committed to helping you understand the material and there's lots of EC via learning R. The material is hard (know linear algebra and multivar calc BEFORE you come in), and the workload is grueling, but it was still an awesome experience."", 'Do not take this class as your first Harvard class. I spent almost 40 hours a week studying and still fell behind. I have a BSc in Elec Eng and an MBA. This is by far my most challenging class. Ever. There is a very steep learning curve if you are not familiar with proofs. Pay special attention to the prereqs, they are there for a reason.', 'Great teacher and educator. Learned a lot from him and thoroughly enjoyed his lectures.', 'Im new to the math course system at Harvard, but I love this course. I was not planning to pursue any further than a minor in math since I plan to major in something else, but Pauls course changed my mind. This course is full of brilliant and hard working people and (thus naturally) very demanding. DONT PROCRASTINATE, YOULL TASTE THE PAIN.', 'Paul is an amazing professor! He really cares about his students and wants them to learn. If you work hard, you will get a lot out of any class you take with him.', 'Paul is an insecure guy who is constantly putting other people down and bragging about smart he is, and by implication, how dumb everyone else is. The class made me very anxious.', ""Paul is the best math professor I have ever had. Clearly a brilliant intellect with an immense passion for math and willingness to help anyone willing to work hard. Without question, you will need to put the time in, but it's a very rewarding experience."", 'A great professor. He builds up my confidence to learn math and set up a good foundation for me to learn more advanced topics in analysis. The course is well designed and you have to spend times. But all materials are accessible and the exams are really similar to the problems that you have seen before.', 'Paul is a stellar professor. The course was very well-structured, with applications to numerous fields--probability, statistics, vector calc, analysis, linear algebra, etc.--and he managed to construct it from scratch in a single semester. I would strongly recommend the class if the subject matter is of greater interest to you than, say, 23B.', 'not great', ""Paul has sparked my sense of wonder about math, while also making me feel capable of delving into higher-level courses. He's a great lecturer, but you likely won't understand all the material during class. Some of it's difficult  this is an intro to higher level math after all. A lot of work, but very fair grading and extra-credit abounds."", 'There is really low regard for wheter students are  understanding what is going on.  R-script the most awful program to do graphics in. Teaches from prepared notes on a projector, but covers what he is writing  with his hand  so it can not be seen. ', 'the whole course is well-organized. lectures are engaging. great sense of humor.', 'A truly inspiring teacher who motivated me to learn everything he had to teach. He expects a lot, but will bend over backwards to help you learn it. Exceptionally fair grader. He is an educator not a rubric tabulator. I studied physics, math, and computer science with him before going off to med. sch. and always wished that I had time to take more.', 'Dr. Professor Paul is awesome.He really likes it when you go ""BAMberg!!"" really loud.Huge Bowie fan and great teacher.', ""Paul is the man. He's also secretly santa claus so if you don't like him you also hate christmas, and the sound of children's laughter by extension."", 'HE IS THE SHIT I LOVE PAUL BAMBERG But he should sing more often.', ""Disregard all the stuff about how bad of a teacher he is. If the 23 class of 2009-10 is any indication, the people who were most apt to complain were the ones who never really bothered to understand anything and instead tried to just memorize statements without the slightest comprehension. Paul's the man and explains stuff just fine. Nuff said."", 'phenomenal interest-level.  great engagement.  not always easy to follow.  his lectures require a high level of attention, but are well structured and clear.  paul not an easy professor, by any means, but is incredibly fair and will help with literally anything you need, if asked.', 'Has a good sense of humor, but cannot teach. Changed my plans of majoring in math.']","['Clear grading criteria', 'Inspirational', 'Lots of homework', 'Respected', 'Amazing lectures', 'Lots of homework', 'Get ready to read', 'Clear grading criteria', 'Respected', 'Accessible outside class', 'Hilarious', 'Participation matters', ""Skip class? You won't pass."", 'Hilarious', 'Respected', 'Inspirational', 'Amazing lectures', 'Lots of homework', 'Inspirational', 'Amazing lectures', 'Participation matters', ""Skip class? You won't pass."", 'Clear grading criteria', 'Respected', 'Amazing lectures', 'LECTURE HEAVY']"
30,Physics,399,Harvard University,Jacob,,Barandes,2094385,1,good,TEACHER,PROFESSOR,5.0,['Man I love him... Fast pace but feasible (especially when you are not bad at math). Heavy concepts but no problems if you love physics. He is always so nice and helpful. Brilliant.'],"['Caring', 'Lecture heavy', 'Accessible outside class', 'ACCESSIBLE OUTSIDE CLASS', 'Caring', 'LECTURE HEAVY']"
31,Philosophy,399,Harvard University,Melissa,,Barry,69626,8,good,TEACHER,PROFESSOR,3.8,"['Extremely unclear in directions. This Prof. does not answer questions in class professionally and makes students feel as though they are stupid. Worst Prof. ever! Do not sign up for her classes.', 'shes hot', 'One of the best philosophers in history of their family.', 'worst teacher ever', 'slammin', 'Very interesting professor, she oversees the concept of philosophy very well.  Her ideas remind me of the ones of Plato, a true inspiration to us philosophers.  A very outstading professor!', 'H degrees are worthless. anyone can learn more in a public library', 'No Comments']",[]
32,Government,399,Harvard University,Muhammet,A.,Bas,2275131,1,good,TEACHER,PROFESSOR,5.0,"[""This class was so difficult. I even had thoughts about withdrawing from the course to avoid failing it, but Dr. Bas told me to just hang in there because he's gonna curve anyway. And boy,  I'm glad that I didn't withdraw. What a generous curve it was! Dr. Bas knows his stuff and understands that the course material can be tough to work through.""]","['Get ready to read', 'Gives good feedback', 'Graded by few things', 'Gives good feedback', 'Get ready to read', 'GRADED BY FEW THINGS']"
33,Social Science,399,Harvard University,Anya,,Bassett,2699715,1,poor,TEACHER,PROFESSOR,1.0,"[""This prof doesn't really care about the students in her classes & consistently dismisses concerns and feedback. 10/10 would not recommend.""]","['Tough grader', 'Get ready to read', 'Participation matters', 'Get ready to read', 'Participation matters', 'Tough grader']"
34,Mathematics,399,Harvard University,Samik,,Basu,940186,2,average,TEACHER,PROFESSOR,3.0,"['no comment', 'No Comments']","['Clear grading criteria', 'Lecture heavy']"
35,Engineering,399,Harvard University,Kyle,,Bates,22094,12,good,TEACHER,PROFESSOR,3.8,"['Smart, Helpful, and very caring. I highly recommend this professor! I got an A+, just read book and final will take you about 25 minutes max..', 'giggidy giggidy giggidy GOO', 'Very helpful and such a hottie', ""This dude should focus less on his looks and more on his lessons. He is so boring and he says nothing remotely intriguing or thought-provoking. Harvard professors suck, i expected this from BC but not Harvard. My advice is go to Stanford, that's what i'm doing."", 'No Comments', 'No Comments', ""Doesn't exist. It's all bs."", ""Pretty hot, I couldn't even listen during his lecture!"", 'No Comments', 'No Comments', 'No Comments', 'Sexiest man alive, and probably smartest too.']",[]
36,Political Science,399,Harvard University,Robert,,Bates,1036147,3,poor,TEACHER,PROFESSOR,2.3,"['The moments of first class were interesting: cameras, students hoping to get in... then Prof Bates spoke.  It deteriorated from there, if/when he was there to give a lecture.  Discussion was dominated by ""students"" that were working for him on projects, often visiting and not taking the class.  Very self-aggrandizing, self-motivated careerist.', 'Vaguely submitted data become the unsure quality.', 'The syllabus changed every week; the professor spent half the semester in Africa. The syllabus mirrored that of a graduate seminar (but the class did not track the syllabus); the professor was not present for a midterm in which the TF was half an hour late with the exams because he thought it would be a good idea to pass out donuts during the test.']",[]
37,Philosophy,399,Harvard University,Michael,,Beard,1735735,1,good,TEACHER,PROFESSOR,5.0,"[""I'm a business major, so obviously a class that made me think was going to be quite difficult. However, PhD. Beard's eloquent aphorisms, faint euphemisms, and brilliant prose maximized my understanding of difficult concepts. He's pretty much The grand high, mystic, exhalted philosophy of our generation. I recommend him highly! :)""]",[]
38,African Studies,399,Harvard University,Nicholas,,Beaver,2648058,0,zero,TEACHER,PROFESSOR,N/A,[],[]
39,Sociology,399,Harvard University,Jason,,Beckfield,1402625,0,zero,TEACHER,PROFESSOR,N/A,[],[]
40,Religion,399,Harvard University,Aisha,M,Beliso De Jesus,2427402,1,good,TEACHER,PROFESSOR,4.0,"[""Beware - if you are not a person of color, don't expect much more than civility.""]",[]
41,English,399,Harvard University,Sacvan,,Bercovitch,220494,10,good,TEACHER,PROFESSOR,4.4,"['extraordinary mind and  wonderful teacher -- the best', ""I love Prof. Bercovitch! He is supremely intelligent and engaging. The class is always full of lively discussion. I've had him for two classes: American Dissent and Modern Jewish Writers. If he offered another, I would take it in a heartbeat. He's both brilliant AND personable."", 'brilliant and inspiring', 'demanding but inspiring,challenging,  brilliant', 'inspired and inspiring', 'A giant who is getting on in years but still knows his stuff, it is people like him that make harvard what it is.', 'Prof. B is old. No bones about it.  But if you can get in his class do so.  He wrote the book on American Lit.  You only need to ask him a question to learn...', 'A brilliant professor who will awaken your passion for literature and american history.', 'No Comments', 'A decent man, a great mind, plagued by insecurity and health problems.  Too many advisees; wish I could have worked with him more.']",[]
42,Philosophy,399,Harvard University,Selim,,Berker,2415106,1,poor,TEACHER,PROFESSOR,1.0,"[""Commends students on whatever they say, likely to befriend them, and be known as a good professor. Commends them on even the most superficial comments, including of a few words or one sentence. Reacts with aversion to students who correct him, or who show his understanding is poor. Is known to plagiarize student's contributions as his own.""]",[]
43,Biology,399,Harvard University,Andrew,,Berry,1617440,3,good,TEACHER,PROFESSOR,5.0,"[""He's really iconic and makes classes really fun and engaging. I've never had more fun in a bio class."", ""He's really iconic and makes classes really fun and engaging. I've never had more fun in a bio class."", 'One of my favorite professors back in the day. Also the only real adviser for OEB concentrators.', 'So awesome. Funny, knowledgeable. Makes class a pleasure.']","['Would take again', 'Hilarious', 'Respected']"
44,English,399,Harvard University,Homi K.,,Bhaba,220495,11,poor,TEACHER,PROFESSOR,2.4,"['This is man is a genius and is a intellectually challenging teacher, highly recommended.', ""he was a not good teacher ! his seminar was useless and i didn't understand him very much"", 'Hís lecture is not so hard to understand as his books. =) But, he keeps repeating the same and easy topic/sentences again and again over one whole semester. Got nothing from his seminar, stay away!', 'He is one of the most interesting professors I have come across.  He has a deep and personal understanding of complex ideas, and he is very eager to convey and transmit that to his students.  A true Teacher, and strikingly bright.  He does have an inflated ego, but he also seems conscious of that and playful about it -an amusing quality!', 'Tells some really interesting fart jokes about Rudyard Kipling.', 'No Comments', 'A surprisingly poor class, and an even worse ""teacher."" Stay away!!!!!!!!!!', 'No Comments', 'This guy can ramble on and on about his chosen area - subaltern studies. He got lucky by coining a term, ""hybrid identity,"" and has never shut up since. Extremelt longwinded and condescending, he is one of the worst professors out there. However, I have no comments to make on him as a scholar.', 'OK--BUT waaay OVER-RATED.  His ideas are so two weeks ago.', 'a total intellectual fraud. very ""nice,"" but that\'s the end of it']","['Tests? Not many', 'Gives good feedback', 'Inspirational', 'Hilarious', 'Caring', 'Gives good feedback', 'Respected', 'Inspirational']"
45,Womens & Gender Studies,399,Harvard University,Anouska,,Bhattacharyya,2351458,0,zero,TEACHER,PROFESSOR,N/A,[],[]
46,Government,399,Harvard University,Linda,,Bilmes,1184213,2,good,TEACHER,PROFESSOR,4.8,"['Very helpful. Great prof.', 'Really smart and competent. She knows everyone in Washington.']",[]
47,Philosophy,399,Harvard University,Stefan,,Bird-Pollan,1467123,1,poor,TEACHER,PROFESSOR,1.0,"['This ""professor""/grad TA was the worst I\'ve ever had.  Just clueless, unaware, and on top of that, condescending of all things.  He couldn\'t explain anything well, and I essentially spent the course commiserating with other students about how bad a teacher he was.']",[]
48,Foreign Languages amp Literature,399,Harvard University,Josiah,,Blackmore,2400218,0,zero,TEACHER,PROFESSOR,N/A,[],[]
49,Government,399,Harvard University,Matthew,,Blackwell,2396999,0,zero,TEACHER,PROFESSOR,N/A,[],[]
50,English,399,Harvard University,George,,Blaustein,559497,5,good,TEACHER,PROFESSOR,3.8,"['excellent', 'Hmm.......', 'George seems nice.', 'No Comments', 'George was quite engaging, with a dry wit.  he has a deep, deep melodius voice, not unlike the sound of honey, coiling on a bowl of warm oatmeal.  His elucidation of the hermeneutics of hemingway ROCKED!']",[]
51,Statistics,399,Harvard University,Joseph,,Blitzstein,1073084,13,good,TEACHER,PROFESSOR,4.8,"[""Joe Blitzstein's approach to Stat 110 exemplifies every element of good teaching. He is thoughtful in how he structures his lectures and his assignments. Stat 110 is a very challenging class, but he makes it accessible to anyone who is willing to put in the time. He is also incredibly funny, and an all-around good person."", 'A real gem!', ""I took probability at another college using his textbook; found his lectures online. He. Is. A. Gem. He's so clear. He makes everything seem accessible and makes probability really fun. I'm SO glad that I found his lectures in time because the professor at my school was a nightmare. I hope he sees this and it makes him smile b/c he deserves it!"", 'He is a cool professor and does a really cool job at teaching Stat 110', 'An excellent mix of the theoretical and the practical.  Agreat couse for building math intuition.', 'Joe ""THE BLITZ"" Blitzstein is one of the best lecturers I have ever had.  He takes complicated statistics that are foreign to students and breaks them down so everyone can understand.  He also enjoys solving puzzles and passes on that enthusiasm to his students.  Memorization is unlikely to get you a good grade in this class.  Go to section.', 'I followed his Stat 110 class on iTunes. He really helped me understand the concepts. His explanation is clear and examples are very useful.', '110% Awesome.', 'Great clarity of thought', ""I'm an actuarial student struggling with an exam due to having never taken mathematical statistics. His stat 110 videos are very helpful. If u know calc & have some stat exposure, his rigorous explanations will give you an understanding that facilitates retention. Probably great for a fresh student as well, but I can only speak to my circumstance."", 'I took an online course taught by prof Blizstein through iTunes U. Before this course, statistics was a sort beast that seem to haunt me around and (statistics) was always the missing piece in my understanding quantum mechanics, statistical thermodynamics and cosmology. the numerous exercises and their solutions were key...  ', 'Great professor hard class', 'No Comments']","['Amazing lectures', 'Hilarious', 'Inspirational', 'Caring', 'Clear grading criteria', 'Hilarious', 'Amazing lectures', 'Caring', 'Hilarious', 'Amazing lectures', 'Inspirational', 'Hilarious', 'Caring', 'Inspirational', 'ACCESSIBLE OUTSIDE CLASS', 'Clear grading criteria', 'Amazing lectures', 'LOTS OF HOMEWORK', 'Hilarious', 'Amazing lectures']"
52,Statistics,399,Harvard University,Stephen,,Blyth,2510960,0,zero,TEACHER,PROFESSOR,N/A,[],[]
53,History,399,Harvard University,Peter,,Bol,761619,4,good,TEACHER,PROFESSOR,4.8,"['Outstanding Professor, clear, concise and funny too.  Knows the material inside and out.', 'No Comments', 'I took this as an online Extension School class. Cool guy. Unlike other online profs, he actually makes us ""outsiders"" feel welcome. I would definitely take an online class with him again. He picks good TA\'s too... a lot of times a good  TA can be the only difference between an B and an A.', 'An engaging speaker.']",[]
54,Criminal Justice,399,Harvard University,Matt,,Bolt,2395282,0,zero,TEACHER,PROFESSOR,N/A,[],[]
55,International Studies,399,Harvard University,Jason,,Bourne,2385444,1,good,TEACHER,PROFESSOR,4.0,"['I took his 201, Foreign Relations class. Jason Bourne is a great professor. He can be a little intense sometimes, but he is very knowledgeable on international studies. He taught us the history of espionage, how to embed yourself into a foreign culture, and also self defense strangely enough. Be careful though, he has a REALLY poor memory.']","['Respected', 'Lecture heavy', 'Accessible outside class', 'Respected', 'ACCESSIBLE OUTSIDE CLASS', 'LECTURE HEAVY']"
56,Mathematics,399,Harvard University,Emily,,Braley,2661052,0,zero,TEACHER,PROFESSOR,N/A,[],[]
