,tDept,tSid,institution_name,tFname,tMiddlename,tLname,tid,tNumRatings,rating_class,contentType,categoryType,overall_rating,Comments,Tags
10,Geography,4171,University of Texas at Tyler,A.M. Shajaat,,Ali,71141,28,average,TEACHER,PROFESSOR,3.1,"['I used to like Geography before I took Ali. Great man outside of class, but he tends to lose classwork you turn in.', ""Great professor. Definitely knows what he is talking about and very experienced. Sometimes hard to understand but overall one of the best professors I've had."", 'Very hard to understand, make sure to sit in the front row. Never followed the syllabus. Had a sub a few times. He changes plans so much, that you should probably attend class everyday. His manual costs about $80 and you have to buy the book and an atlas. Fairly easy material though, and he tells good stories', 'VERY, difficult to understand, but his test are easy. he is all over the place , when u get your syllabus throw it away he will not follow it. per date to assignment. but he been to all the countries in the world at least 3+ very knowledgeable. just very diff to understand and he talks so soft u barely hear him', ""While Dr. Ali is a very sweet and well traveled, he is my worst professor. He is rediculously unorganized and it is not uncommon for him to lose your work excercises. We do not always follow the syllabus so it's sometimes difficult to keep up with quizes. He can be difficult to understand, but he writes everything important down on the board."", 'His english is hard to understand sometimes and he knows it and more than happy to repeat thing until you get it.  He is a world traveler and has many great stories to tell.', 'Still the best in his field. Attend class and take good notes and you will do fine. Travels the world and shares information. Great class well worht the effort', 'Enjoyed this upper level elective class. Dr Ali is friendly and his knowledge of the subject shows. The homework come from a workbook he wrote and the test comes from the study guide inside the workbook. He will take time in class to draw diagrams and make sure the students understand. Great class take it!!!!!!!', ""Dr. Ali is well-traveled and very knowledgeable. His accent and English are fine; the only people who complain about it are rednecks (who don't exactly speak the best English themselves). Exam questions come *directly* from his class workbook/study guide, so long as you study it you'll do fine."", ""Dr. Ali's class was very interesting.  He is extremely knowledgable and has a lot of experience in the countries discussed.  He does mention the Muslim religion in his class, but it is not the only religion he discusses.  His reasons were to educate students, not recruit new Muslims."", 'He knows all about geography thats for sure... Overall a good teacher, just a loonnnggg class... He covers the muslim religion and shows interests in your beliefs to show the similarities (*thats one of the ways muslims witnes).... overall a good guy though....', ""What a great class! Dr. Ali has so much knowledge and personal experience to give - it's a shame the class couldn't last longer. If you enjoy this subject, the work won't be so bad. Take notes and study, and you'll be fine!"", 'Ali is very nice and intelligent. The 1st day you will be a bit overwhelmed with his thick accent... but give him a chace. Always be present and take good notes or you will be behind. A study guide is provided- and test are very simple. Ali is very knowledgable and works in his field of teaching which makes him very interesting. I highly recomend!', 'Great teacher. It takes a little bit of inteligence to enjoy his class. You will learn alot if you pay attention and his class is a piece of cake', ""Dr. Ali has a very strong accent, making him rather hard to understand sometimes. He knows his subject and writes most things on the board. His tests are very easy, as long as you take notes and study. And believe me, do take notes because you won't remember everything covered in class."", 'Hard to understand and tests are very hard.', ""Dr. Ali was a good geography teacher. I learned a lot about the world. He's well-traveled - so he knows more about the places he's teaching about than just what's in the text. As for Muslim religion - he did cover it - but he also described the dominant religions in other locations as well. It wasn't a sermon."", 'Great Guy.  Have to give him a chance and be respectful to him instead of popping off in class.', 'No Comments', ""Smart professor - knows his stuff...but sometimes quite hard to understand. He writes everything down on the board though. Tests are sometimes difficult b/c he doesn't always cover all the material.""]",[]
11,Engineering,4171,University of Texas at Tyler,Mohammed,,Ali,2341633,7,good,TEACHER,PROFESSOR,5.0,"['Research Trend comes with some stats project application. Initially looked hard but super easy to follow as grad course. Dr. Ali is excellent in his expectations, sample assignments, super lenient to teach me six sigma quality projects. Wow, I have chosen him, what a great decision, when others were so strict. Study as he said, score to boost CGPA', 'Research Trend comes with some stats project application. Initially looked hard but super easy to follow as grad course. Dr. Ali is excellent in his expectations, sample assignments, super lenient to teach me six sigma quality projects. Wow, I have chosen him, what a great decision, when others were so strict. Study as he said, score to boost CGPA', 'This class has statistics, so be prepared for it. However, if required per curriculum, you should choose this professor above others because of reasons. His expectations are clear first day, lecture notes follow-easy, quiz/assignments very reasonable, I could set my calendar. His quiz review is the BEST, helped me score (A) above my expectation (B)', 'Great professor, alot of reading and a quiz each week. I enjoyed how the 15 plus research paper was broken down throughout the semester, made it easier to complete.', 'Took this required class to graduate. The class materials may be little heavy but he is an excellent professor to make you learn how to conduct research confidently and solely by yourself. Sixty min for 30 MCQ quiz, I have never got this support in my life for other classes. Plenty of time given to complete the quizzes and assignments.', 'He was my instructor of TECH 2319 PLC class. Best instructor I have ever had. Very cooperative to students requests. He understands that students are human and they have lives too. My final grade was far higher than I expected. His grade curving is super. Obviously, I recommend him for taking any Technology class with him.', 'He is one of my best instructor of all classes I took at the UTTyler. Very calm and cooperative with your situations. Extra credit work and grace/curve is his style but you need to read the staffs. If you follow his instructions, attend lectures, and submit homework timely, you would end up not less than B+ in an worst case , high possib to make A.', 'In my opinion, he is the best instructor in my life who made me lean many hard statistical concepts in a very easy ways. He lectures around student interests with real life examples and motivated me so that I really read and worked and finally I excelled in topics. To be honest, I took 6 classes with him. I rate this guy ""A"".']","['Gives good feedback', 'Respected', 'EXTRA CREDIT', 'Caring', 'Inspirational', 'Clear grading criteria', 'Caring', 'EXTRA CREDIT', 'Gives good feedback', 'Respected', 'Inspirational', 'Gives good feedback', 'Get ready to read', 'Participation matters', 'Gives good feedback', 'Inspirational', 'Caring', 'Respected', 'Caring', 'EXTRA CREDIT', 'Gives good feedback', 'Respected', 'ACCESSIBLE OUTSIDE CLASS', 'Gives good feedback', 'Respected', 'EXTRA CREDIT']"
12,Communication,4171,University of Texas at Tyler,Lorri,,Allen,2482260,5,poor,TEACHER,PROFESSOR,1.2,"[""Honestly, worst professor I've ever had. She doesn't take criticism or any feedback well AT ALL. She suddenly becomes rude, standoffish, and blames your lack of knowledge on laziness instead of her vague, ineffective teachings. She grades incredibly hard, and acts like you should already know everything in the class you just entered."", 'Lorri is one of the worst professors I have ever had. She is nice and seems playful and fun, but is very controlling and almost passive aggressive. If you miss class she punishes you by not sharing content from that day. Grades off of a point system and has the most confusing modules ever. Horrible class structure and horrible professor.', ""Lorri is a fine person and is approachable enough when it comes to matters outside of class. However, when faced with criticisms she very easily gets defensive and outright rude. She is unorganized as she has changed the class schedule 5 times this semester, doesn't have clear rubrics, and expects too much with little clarification."", 'This professor has a really fun, energetic personality, and I like her better as a person than as a professor. The grades were based on a combination of really big project that were often due one right after another and, during the first part of the semester, quizzes that were based on ANY current event that had happened in the news.', ""Professor Allen is by far the most unempathetic and vindictive professor I have ever taken. She will make sure that if you do something that she doesn't like that you pay for it- not only academically, but in your personal life too. Her rubrics are more subjective than objective, and she grades that way as well. Prepare to do work for her friends.""]","['Tough grader', ""Skip class? You won't pass."", 'Beware of pop quizzes', 'EXTRA CREDIT', 'Group projects', ""Skip class? You won't pass."", 'Tough grader', 'Group projects', 'Beware of pop quizzes', 'Inspirational', 'Beware of pop quizzes', 'EXTRA CREDIT', ""Skip class? You won't pass."", 'Test heavy', 'Tough grader']"
13,Engineering,4171,University of Texas at Tyler,Ohood,,Alsmairat,2527895,3,poor,TEACHER,PROFESSOR,1.0,"[""Horrid professor. The one of nightmares. Any questions brought up in class will be met either with anger for not understanding, or outright being ignored. Her test are nothing close to the material covered. Formulas she gives you might as well be a blank page as they are irrelevant most the time. Do your self a favor and just don't. Run and hide."", 'You cant understand what she is saying when she is lecturing. She gets frustrated when you ask questions. I do not recommend her for any class.', 'Ohood is terrible. You ask a question in class and she gets mad. You cant understand anything she says. Shes terrible at lecturing because it has no structure. She does not know how to teach. Ovoid this professor at all costs.']","['Lots of homework', 'Beware of pop quizzes', 'Test heavy', 'Lots of homework', 'Test heavy', 'Beware of pop quizzes', 'Lots of homework', 'Test heavy', 'Beware of pop quizzes']"
14,Engineering,4171,University of Texas at Tyler,Carlos,,Alvarez,2104261,0,zero,TEACHER,PROFESSOR,N/A,[],[]
15,Mathematics,4171,University of Texas at Tyler,Katie,,Anders,1983215,19,average,TEACHER,PROFESSOR,2.8,"['There is no extra credit and you cant turn in anything late for partial credit. Homework due every week and majority of grade is based on 4 exams which are 5-10 questions and free response. Occasionally gives partial credit but no curves on tests. If you dont come to class and pay attention she wont help you. Lectures are boring too.', ""I admit I didn't do well because I didn't really pay attention during class. Katie Anders is very good at breaking down the math so that anyone could understand it maybe even a middle schooler. She hands out papers with fill in the blanks and such for terms and just goes over that, but if you have questions about it, she answers very knowledgeably."", 'Professor Anders does not act approachable when it comes to asking questions. She seems surprised when students do poorly on quizzes and exams and makes fun of incorrect answers in class. Her lectura assume that the students have a large amount of prior understanding of math. The grades come from four major exams and there is no extra credit.', 'IS a TOUGH grader, all of her tests are free response, beware! Will not give a curve or any extra credits to help improve grade. There are no homework for this class, however, she uses the homework for YOU to help study with. Weekly quizzes (ALL hard) and 5 exams -ALL are hard. For the final, make sure you study all of the previous exams, it helps.', 'Anders is ""good crazy"" and always has interesting stories. That said, her lectures are dry and boring. She is fair and only pulls test material from what she covered in lecture. Her tests are not difficult.', 'Dr. Anders is in every way fair. Fair grading, fair partial credit, fair percentages (like the weight for tests and HW and quizzes). She is very knowledgeable, will work with you in anyway she can and is willing to answer any question. Calculus 2 is a HARD subject, but Dr Anders makes it possible. I recommend her highly. THE BEST', ""Dr. Anders' class was great (especially when she jumps up in the air to reach high on the screen to point at something.) It's clear that she loves teaching math. She is always approachable for asking questions. I feel like I learned a lot in her class this semester. I definitely recommend her for future classes."", ""Hardcore grade system. No wiggle at all. You bomb a test, you might fail the class. Bomb two tests and you WILL fail the class. Lots of formulas to remember.  I feel she's a nice person but is kinda intimidating when teaching."", ""Ok, let's be honest, math can be hard, and at times, pretty boring. This is definitely the case with ode (boring). However, I feel that Dr. Anders did a great job presenting the information. If you don't do the HW then you will not make a good grade. It's as simple as that."", ""I took Dr. Anders's class with a bunch of people that struggled. I can't really speak to their experience, as I didn't struggle as much. I enjoy this subject, and found the material to be challenging as well as well organized. I learned more from Dr. Anders than from any other professor I've had."", 'Calculus 2 is a tough class but Dr. Anders always posts the notes and has good review sessions. She makes jokes in lecture and always makes sure the class is clear on what is going on. You have to put in the work to get the grade but Dr. Anders is a great professor and gives you all the tools you need.', ""This is a very hard class and I didn't feel the teacher accommodated questions during or after lecture.  I asked for help several times, just as I'd done in precalculus with lots of TLC from that instructor; I felt too intimidated to ask questions this time around.  That's  on me but I didn't feel like questions were welcome at all, and I struggled"", ""Lectures were basically direct textbook quotes with no additional input to be given to help actually digest the material. She moves extremely fast and doesn't review unless directly asked. She pretty much blows off questions and is very insensitive; therefore,the class doesn't engage or ask questions even though everyone barely grasps the material."", 'Dr. Anders teaching style was that of a doctorate level mathematician teaching to colleagues. She would skip steps and speed through a problem so fast it felt intimidatingembarrassing to ask questions or to ask her to go slower. When I got behind in the class her lackluster advice was ""go to lecture."" Extremely unhelpful. Try to take someone else.', 'I took Dr. Anders for Calculus 1 my first semester at UT Tyler. I did not take calculus in high school, so everything was new for me. Her lectures were extremely confusing. She basically wrote out the book and focused more on the proofs than practicing the material. She gives HW every class period, and it vaguely resembles the quizzestests. ', ""so much homework and teaching style really fast. dr katie gets annoyed by questions during lecture.  homework due so fast you can't  really learn from it.  the book is more helpful"", ""has hard time getting assignments back on time.  many homework assignments.  we lost a bunch of students because it is hard! Be prepared to marry your textbook cuz lectures move fast and aren't clear."", 'Not helpful and lectures don\'t match exams.  One of those,""anything I\'ve mentioned is fair-game"" exam reviews so not helpful at all.  Lots and lots of homework and weekly quizzes that won\'t be given back to you on time to use for studying for the big exams.  Epic fail.', ""Weekly tests and quizzes, no reviews for tests, tests could be harder but aren't, very helpful, ""]","['Tough grader', 'Lots of homework', ""Skip class? You won't pass."", 'Tests are tough', 'Test heavy', ""Skip class? You won't pass."", 'Graded by few things', 'Test heavy', 'Graded by few things', 'Test heavy', 'Lots of homework', 'Test heavy', 'Graded by few things', 'Participation matters', 'Test heavy', 'Tough grader', 'Clear grading criteria', 'Hilarious', 'Gives good feedback', 'Respected', ""Skip class? You won't pass."", 'Respected', ""Skip class? You won't pass."", 'Clear grading criteria', 'Tough Grader', 'Clear grading criteria', 'TEST HEAVY']"
16,Biology,4171,University of Texas at Tyler,Troy,,Anderson,1259302,3,good,TEACHER,PROFESSOR,4.3,"['He is a wonderful teacher who helps students in every way possible.', 'One of my favorite proffesors at ut-tyler. Hes a really nice guy and very interested in his students learning. I dont think I would still be a biology major if it were not for his classes. I enjoyed and looked forward to going to class everyday!', 'No Comments']",[]
17,Communication,4171,University of Texas at Tyler,Joan,Hamilton ,Andrews,1819283,4,good,TEACHER,PROFESSOR,5.0,"['Awesome teacher. I really dreaded taking this class but she makes speech so much fun. Make sure you turn your assignments in too.', 'Really enjoyed class! Fun and informative Hot Topic Discussions. There are four speeches and 2 exams. I was dreading taking a speech class. But so glad that I did. Will help me present myself professionally in the future.', 'Great class. You know everything required from day one. Do it all and you will make a good grade. All homework is turned in online, which is awesome. I was dreading a speech class but ended up loving it!  She really makes you think.  Now I am not afraid to speak up in any situation.', 'Really learned a lot.  Just turn in things on time and come to class.  If you do, you should do well. Mrs Andrews really seems to care about her students.  She makes you care about using your voice to make the world better.']",[]
18,Psychology,4171,University of Texas at Tyler,Paul,,Andrews,2282527,0,zero,TEACHER,PROFESSOR,N/A,[],[]
19,Health Science,4171,University of Texas at Tyler,Arturo,,Arce-Esquivel,2371204,4,poor,TEACHER,PROFESSOR,1.2,"['Took the class for a 5 week Summer session, and its ridiculous. Who does timed assignments where you have to answer essay questions? Hes not very helpful either. 1/10 do no recommend.', 'He seems to be lazy with the students - relies on the ""figure it out yourself"" method by not answering questions helpfully. Students have been told that he\'ll ""see them next semester"" when they get questions wrong when called out in class. Does not encourage the desire to learn from students.', 'Test consists of mostly short answer questions, he doesnt review before exams, he doesnt use canvas for grades so you never know what your grade is unless you go to his office and even then everything isnt graded. He offers extra points( 2-9) for assignments but they are hard also. I have As in my other classes and a F in his.', 'Work was not graded until AFTER spring break & then not again until until the last week of school. No feedback for any of the work was provided so you have no clue what you could have done better. Generic email responses are sent. Grades very hard. High expectations with very little communication!']","['Tough grader', 'Get ready to read', ""Skip class? You won't pass."", 'Beware of pop quizzes', 'Lecture heavy', 'Get ready to read', 'Tough grader', ""Skip class? You won't pass."", 'Test heavy', 'Lecture heavy', 'Tough Grader', 'Get ready to read', 'BEWARE OF POP QUIZZES', 'Tough Grader', 'Get ready to read']"
