,tDept,tSid,institution_name,tFname,tMiddlename,tLname,tid,tNumRatings,rating_class,contentType,categoryType,overall_rating,Comments,Tags
160,Health Science,169,California University of Pennsylvania,Jeffrey,,Hatton,312320,2,good,TEACHER,PROFESSOR,5.0,"['Dr. Hatton hasn\'t taught ""in the classroom"" for a while but his course was really amusing. I genuinely enjoyed going to class. He is funny and has a lot of good stories under his belt that supplement the course material.', ""If it wasn't for the fact that I have this class at 8am, I'd go every day just to see what he will do next!  He's very amusing, and he has no attendance policy (always a bonus).  If you read the book and even go to class once or twice a week, you would ha""]",[]
161,Health Science,169,California University of Pennsylvania,Melissa,,Hatton,1983668,6,poor,TEACHER,PROFESSOR,1.7,"['Professor Hatton is a terrible teacher. She seems to make up her grading as she goes and you either do/think her way or you\'re 100% wrong. Her version of ""giving feedback"" on your assignments is to not tell you what you got wrong, just give you bad grades. She should not be teaching students, she should find another career.', 'Ill echo what other people have said and just say her grading criteria is a bit of a mystery. She clearly lays out what she thinks she wants from you, but good luck appeasing her with every assignment.. and even better luck to you if you ever have a dispute with her. Shes never wrong, folks. She knows everything and cant ever possibly be swayed.', ""Very condescending and arrogant. She has exam questions that aren't in the textbook. There are entire chapters she'll make you read for weeks and doesn't test you on that material but will continually test you on the same old 2-3 chapters. And most of all, she doesn't think your way of thinking could ever possibly differ from hers AND be right."", 'Expects full-time working people to turn in assignments throughout the week. This professor makes it extremely difficult to manage work and school life. Discouraged me from being in the health and wellness field. Only professor to make assignments due before Sunday night!', ""Worst Professor I've ever had. Shouldn't be teaching. Not understanding and very unprofessional! Expects you to know things that aren't even in the text!"", 'This is the second class I have had with Prof. Hatton and she is very helpful.  I look forward to taking another class with her if I can.']","['Tough grader', 'Tough grader']"
162,Education,169,California University of Pennsylvania,Cathy,,Hayden,1375516,8,poor,TEACHER,PROFESSOR,2.4,"[""Doesn't treat you with the respect an adult grad student should receive. Rolls her eyes and pinpoints people out in front of everyone making them feel stupid. Don't bother asking questions b/c she will just tell you to look at the rubric or just go around your question without giving you a straight answer. Avoid her completely."", ""TERRIBLE! Stay away. She talks about pointless things the whole time. I have yet to learn anything besides the fact that I have to write a 30pg lesson plan about what?! No one knows. Not clear at all. Hard to hear and talks to you like you are 4 years old. You do a bunch of modules and she doesn't even talk about them. TERRIBLE!! Take anyone else"", 'Avoid her at all costs. She is HORRIBLE.', ""I've taken her for 2 classes and I went in with 0 knowledge on the subject... leaving with the same amount! One of the WORST teachers I've EVER had in my entire life! Unorganized, scattered brained, boring, treats you like a 3rd grader all the time, gives you pointless busy work, crams all work in, gives more work assignments 1 is due... Dont take!"", ""It was an easy class, I ended up with an A, although we would have a test the next class and she wouldn't go over our study guides till the last five minutes of class.  Projects were always thrown together last minute because her directions were so unclear.  She is a scatter brain with a sweet heart, she is helpful, but not with project quesions!"", 'Such a pointless teacher!! she teaches us like we are 5 year olds!!! she spends weeks on one thing then at the end of the semeseter crams 4 big assignments in at one time!!! she is all over the place she needs a harness', 'Run the other way! Her teaching style is all over the place, is disfunctional, and disorganized. You will not learn anything at all. You will do lots of work and come out with as much knowledge as you went in with- none. However, a great person. Wish she was my grandma. He mind is stuck in 3rd grade. She talks to everyone like they are children.', ""Great cheerful teach...who sadly was all over the place.  My grades seemed to always be missplaced, but then again it's just her first year--SO I understand that is going to be difficult. But great person""]",[]
163,Health Science,169,California University of Pennsylvania,Jim,,Hefti,1081646,5,average,TEACHER,PROFESSOR,3.4,"['Grew into the clas, and developed a strong connection with the students, funny, witty, sarcastic, good class', 'parfessor hefti, as he referred to himself, came in not sure of what was going on, been kicked out of golf. Our benefit, he tries so hard, and became a fun, god teacher, who cares.', ""Never showed up, still got an A. All tests are online and mostly everything is straight out of the book. He was funny, but you could tell he didn't care about what he was teaching. No final, just a project. If you know how to make a nice power point you'll excel. Easy class, being that it's just a gen ed, I'd recommend this class."", ""Very Easy class.  All quizes and tests are online and you can retake them as many times as you want.  Doesnt require you to come to class because he doesnt take attendance.    If you don't mind listening to him rant about golf, and want an easy A i'd suggest you take him"", 'bark and tells the truth about the golf world. A hard worker trying to make us better']",[]
164,Special Education,169,California University of Pennsylvania,Peter,,Heh,1882035,9,average,TEACHER,PROFESSOR,3.1,"['Dr. Heh was a great professor. One of the only special ed professors that actually seem to care about you. He is very easy to relate to. I would take his class again in a heartbeat however it stinks in class time got cut short due to COVID', ""When I had to go to his class I dreaded going. Dr. Heh is not a very pleasant professor & doesn't care for his students. He argued with students on multiple occasions, always has a sour attitude, never posted detailed instructions & got mad when we didn't do things right. We had two quizzes where the majority of students got <50% and did nothing."", 'Tough', 'Dr. Heh was a great professor. One of the only special ed professors that actually seem to care about you. He is very easy to relate to. I would take his class again in a heartbeat however it stinks in class time got cut short due to COVID', 'I took ESP210 online because it was the only way that I could. Heh was standoffish, hard to reach, and unapproachable. I could never find him or get ahold of him when I needed guidance, which was immensely frustrating!', ""You are graded by homework, quizzes, midterm, final and a lesson plan you have to video tape yourself doing. Each week, we learned about a new intellectual disability. You learn so much helpful information. It's very interesting. Make sure to get a book, you will need it. Read your chapters and take notes. Professor Heh was easy to get a hold of."", 'Dr. Heh is one of the few professors that has actually taught me things that I will remember and find useful for my future career. He is a tough grader but prepares his students for the real world. I have taken two of his classes, ESP210 and ESP311, and have learned so much. Truly is a gem.', 'Dr. Heh is very put-offish towards students in most cases. He is very knowledgeable, however, he does a lazy job of actually getting the information across effectively. He also has a phrase that he uses as his filler word when presenting. This phrase is very annoying to hear and I catch myself saying similar things and want to cry.', 'Dr. Heh was a challenging professor, and sometimes was unclear on what he wanted for quizzes and assignments. If you want to do well on quizzes, the midterm and final, READ THE BOOK and review your notes. He is kind of approachable, but at the same time is kind of strict. Overall, he was a good professor and I would probably take him again.', 'Dr. Heh is fairly new but is very knowledgeable about Special Education. He knows what he is talking about and is a great professor! There are quizzes that are 5 points almost every class but they are fairly easy if you take notes.']","['Get ready to read', 'Lecture heavy', 'Tough grader', ""Skip class? You won't pass."", 'Amazing lectures', 'Get ready to read', ""Skip class? You won't pass."", 'Lecture heavy', 'Beware of pop quizzes', 'Lots of homework', 'Respected', 'Gives good feedback', 'Participation matters', 'Caring', 'Lots of homework', 'Lecture heavy', 'Get ready to read', 'Graded by few things', 'Clear grading criteria', 'Test heavy', 'Amazing lectures', 'Tough grader', 'Tough Grader', ""Skip class? You won't pass."", 'LECTURE HEAVY', 'Get ready to read', 'TEST HEAVY', 'Amazing lectures']"
165,Political Science,169,California University of Pennsylvania,Joe,,Heim,262160,71,good,TEACHER,PROFESSOR,4.7,"['Heim gave us extra credit opportunities, and his lectures kept me interested. Super smart guy, and I am taking two more of his courses. His tests are straight from the notes too.', 'Heim is really boring and sometimes gives inaccurate facts', 'Heim gave us extra credit opportunities, and his lectures kept me interested. Super smart guy, and I am taking two more of his courses. His tests are straight from the notes too.', 'This guy is way to smart to be teaching here. Went to school at Cambridge ,England. I feel like half of the other facualty at this university got their degrees from some crappy online community college. But this guy is the real deal', ""Amazing professor. Take him if you have the chance, even if you aren't a Poli Sci Major."", ""Amazing teacher. His classes are easy, as long as you take notes and pay attention. Very knowledgeable and is extremely helpful. My favorite teacher so far.  If you're a Poli Sci/Law major, this is the professor for you."", '10 minutes of notes, 40 mins of lecture. Some think he is boring but if you are a polsci/law major, you will be interested in what he has to say. does not take attendance and does not use d2L, but tests are straight off the notes so go to class and take them. really funny guy but also VERY smart and a good guy to have as a reference or advisor', ""Dr. Heim is an absolute madman. But in a good way! His lectures are interesting, and as long as you never skip a class, you're sure to do well on tests!"", ""Taking a class with Dr. Heim will make you want to enroll in all of his classes. Every class follows the same format: 10min of note taking, followed by a 40min lecture on the notes. If you attend class and pay attention you're guaranteed to do well. Tests are EASY and stem from the notes directly. He's the funniest prof ever. Joe Heim is a legend."", 'Professor Heim is a great Professor and a real gem as a human being. He made history come alive with great stories about all the characters that built into the global economic system we have today. I wish I could take him again but I graduated last semester.', 'I have taken almost every class he teaches at Cal and he is my absolute favorite Professor! He gives you all the notes on the board at the beginning of class and lectures for 40 minutes. He tells a ton of jokes during class all of which are pretty funny, until you have heard the same one 50 times from continuously taking his class. Joe Heim  EPIC', 'I am a political science major and he was the first teacher in college I got and was honestly scared at first, but after the first ten minutes I found out that he is by far the best teacher so far. Great lectures and notes and he also reviews at the end of each class to help with exam points. ', ""Probably the best prof at Cal. Really intelligent tells great stories but aren''t off topic from what he is lecturing about. Thought I would hate political science. I love it  "", 'This is one of my all time favorite professors. He is very knowledgeable about politics and business. He gives you all the information you need plus more. He makes very interesting talking points and he makes some pretty funny jokes. I would HIGHLY recommend this professor.  Dr. Heim is Awesome!!!!', 'Wow three years later, and I still think of his class! I would never have chosen to take political science, but he is an awesome professor that gets you interested. Cares about his students and will explain more if needed', ""Favorite professor. You can tell he's very intelligent and knows his stuff. Cracks jokes during class and is overall very interesting. This class made me add a minor in poli sci."", ""Awesome professor. Very intelligent, obviously super experienced. Favorite professor. He's the man."", ""Lecture every day of class. Notes every day of class. Tests were tricky if you don't study the whole week for them. If you taking it as an elective and want an easy class, I do not recommend."", 'From someone who has NO interest in political science it was an awesome class. Learned tons and did well because his lectures are mastered! He cuts to the point.  Tests are not a trick..he wants you to learn!', 'one word. epic. Joe hiem has changed mt life when it comes to politics. he is by far the bast prof at cal. im going on my junior year, and ive taken most of his classes. hes genius!', ""His lectures are very well done. Overall, he is probably the best professor I have had at Cal, and you should take him for whatever classes you can. Unlike with most professors at Cal, you'll actually learn from him.""]","['Respected', 'Amazing lectures', 'Gives good feedback', 'Hilarious', 'Would take again', ""Skip class? You won't pass."", 'Amazing lectures', 'EXTRA CREDIT', 'Gives good feedback', 'Respected', 'Inspirational', 'Respected', 'Hilarious', 'Amazing lectures', 'Gives good feedback', 'Hilarious', 'Caring', 'Gives good feedback', 'Clear grading criteria', 'LECTURE HEAVY', 'Respected', ""Skip class? You won't pass."", 'GRADED BY FEW THINGS', 'Respected', 'Hilarious', 'Caring']"
166,Theater,169,California University of Pennsylvania,Richard,,Helldobler,175155,24,poor,TEACHER,PROFESSOR,2.3,"[""Started as a Theater Major but switched and graduated in something else after a bad counseling session with Richard. That session still haunts me. It's a reason why I became a counselor. Time to change that, Richard Heldobler you have no power over me. It's all in your name. I'm taking my power back. Emmy, Golden Globe, Oscar here I come."", ""Richard certainly has his favorites - and doesn't hesitate to show when he's displeased."", 'why', 'He is a very demanding person.  In the end everthing that he puts you through will be for the best to make you the best at what he is trying to teach you.', 'Mean', 'Richard, can be very tempermental and moody. Although, he knows what he is talking about in ballet and is an excellent teacher! Sometimes you can just hate him but you got to love him at the same time!', 'No Comments', 'I never had him for class, but having to deal with him as Dean of the Liberal Arts college is a royal pain.  Does he even know what this University needs to attract students???? Apparently not', 'I have never enjoyed working with Rich or taking any of his classes.', ""I've always enjoyed Rich's classes, and enjoyed working with him on shows. He can be a lot of fun."", ""I have found through taking Dr. Helldobler's ballet class that his knowledge in the field of dance is considerably lacking.  His misuse of terminology is disconcerting to one who has studied for years."", 'Very moody and looks like a fool when he dances!', 'Rich has a good heart that sometimes may seem clouded over. He did nothing but good things for me during my time at Cal. I learned quite a bit in his ballet classes!', ""Not only is he keen- but he's the Dean...Conversations with this man should be published in a book."", 'Richard, wants what he wants and depending on if you give that to him his classes can be easy or hard.  Great dance teacher and director but often lets presonal feelings influance decisions.', 'Awesome ballet teacher can be an ass sometiems though', 'You know....There are just too many things.', 'No Comments', ""psychotically anal about some things. don't be a Theater major or at least avoid him."", ""moody, oh so moody. don't get him on a bad day. which is most days it appears.""]",[]
167,Psychology,169,California University of Pennsylvania,Daniel,,Henderson,917101,17,average,TEACHER,PROFESSOR,3.3,"['He is good. Not too much from the textbook.', 'I attended every class, studied a lot, and met with him to review my class notes. I still just got a C. Really nice guy; very patient. Quizes made it difficult.', 'socially awkward but an overall good teacher. Extremely nice guy. good first semester class. he even lets you make up missed quizzes. no final or mid term!!!!', ""DO NOT TAKE THIS PROFESSOR. He's so scatter brianed...he goes in circles when he's trying to teach.  You can't read his hand writing on the board.  The 10 question quizes are worth 100 points each.  His notes don't make any sense. Trust me..don't take him!"", ""The man is rather scatter brained, explainations are extremely unclear I haven't learned a thing."", 'Great professor, he was the most helpful professor I have ever had in four years! Take his class, be in class, do the homework, and you will ace every quiz. He does not do exams, just a quiz once a week. He is very clear, and wants you to succeed!', ""Dr. Henderson kinda acts like he's on speed.  Very nice and kind and funny...to those of you complaining about going to class and getting C's...buy the book.  I was there for every class without a book and got C's...went and bought the book and started skipping some classes and brought my grade up to an A.  Just buy the book"", 'good guy, made the class based on a quiz maybe every other week, the quizzes were challenging but he gave you the notes in class and posted them on the internet', 'This class was hard.  Class was changed to distance ed and he came to my location every other week.  A quiz each week meant I was always studying which is a pain! He is a nice guy though, but if you can take another teacher do it!', ""Though goofy, a very agreeable man. It is impossible not to get an A in this class unless you're an absolute moron. The class itself is lax, the workload is nonexistent, the weekly quizzes are easy as pie. Very pleasant time in this class."", 'I thought he wasnt that bad.  The quizes were genearally easy and the way he like scitters around the room keeps you entertained.  I thought it was a good class but im a psych major so im already interested in this stuff.', ""What's really funny is that I attended class and could barely get a C+ because of these quizzes!! The extra credit he gives doesn't help you much at all.  He is bizarre and is always so all over the place. just because you were able to pull an A out in this class doesn't mean anything, so don't brag and dont bash others it makes you look foolish!"", 'That\'s funny, I also attended every class, read the book & I got an ""A"". I never took notes as all questions on the quizzes came from the book. The 10 question quizzes every week were cake. If you can\'t handle a 10 question quiz, what makes you think you could handle a bigger test? He also offers some extra credit.', ""He is absolutely ridiculous!  So scatter brained.  Gives a 10 question quiz every week to help you even though it hurts you because they are worth 100 pts.  No other grades other than the quizes.  I've read the book, never missed a class and took notes and I'm pulling out a C.  Don't take him,  half the people in my class are barely passing!"", 'Lectures can be little confusing, but he tries to keep it interesting. He gives you the page numbers in the book to study. Study those & take the chapter tests you should get an ""A"". Really nice guy & very helpful.', ""He gives you the page numbers to study before the test. Study those and you'll do fine."", 'No Comments']",[]
168,English,169,California University of Pennsylvania,William,,Hendricks,175573,50,average,TEACHER,PROFESSOR,3.3,"['Professor Hendricks is a pretty nice professor, he makes you think for yourself.  His class is pretty boring and all you do is revise papers multiple times, but it really did help me become a better writer.', ""This class has a lot of busy work. All you do is write papers and revise the same paper numerous times before you turn it in. He requires a journal which he says you will write 8 pages weekly. Didn't happen. Writing prompts are hard to understand. Tests are easy, only 3 and there is no final."", ""I didn't mind this class at all. As long as you go to class and pay attention you'll do fine. Just make sure you go because attendance is mandatory and he's strict about it. You do need to buy the book but tests are easy because you get a journal to write everything you need down in. Good substitution for Comp 2"", ""Dr. Hendricks is a very respectable professor. A lot of people do not like him or his class, but I didn't mind it so much.I PROMISE that you will become a better writer from this course. Read the assignments, take notes, ask questions, and GO TO CLASS and you should have no problem getting an A or B. He is a tough grader, but I really respect him."", ""Very good English prof. Not many people like him because the readings and essays on the readings are advanced for an Intro to Comp class. But there is no doubt you'll become a better writer because of it."", ""Hendricks is such a nice prof.  Lots of reading and independent work, but it's college.  If you have a question though, he won't hesitate at all.  Tests are rather hard but take GOOD notes because you're aloud to use you're journal on tests.  And FILL that journal too.  Buy the books asap!  Aloud to revise each paper which is awesome!  Go to CLASS!"", 'Horrible. The tests are all essay and he makes you get into groups to act things out. It is nuts. You also have to keep a journal.', ""Horrible class! Everything is a discussion, which most of the time isn't necessary. The tests are hard! You are allowed to use a journal, but half of the stuff isn't on it. Attendance is MANDATORY! He will not let you schedule an exam early, or make up. The revising and turning in of a paper is the only plus!"", ""Dr. Hendricks is very soft spoken. It's hard to hear him when you sit in the back of the room. There is a lot of reading, but thats because its English/Literature. His tests are open journal and the paper assignments you have multiple tries to get an A. If you need help, he will always make time to see you and I learned a lot from his classes."", ""Terrible! Too much reading, not enough time for tests.  You don't learn anything. Everything's a discussion which isn't appropriate for this class! I have no idea how to teach writing. Didn't even learn much about the theory of teaching it. Waste of time. Attendence is a must even though you don't learn anything there."", ""tons of reading assignments. he speaks barely above a whisper.  assigns stupid skits to acting groups where people don't help.  bad overall experience avoid if possible.  had to do more for this class than any upper level classes i have taken. don't take unless you really have to."", ""Gave a ton of reading assignments, used the readings and class discussions to influence political views. Doesn't teach much about the actual writing process."", ""He is very soft spoken. If you do the work and actually go to class you will pass. He is nice & helpful.  You NEED to buy the books. Keep a detailed journal to use on tests.  We only wrote 3 papers all year but revised each once and turned it in again. The tests are only hard if you don't read what he assigns."", ""Dr. Hendricks isn't a bad teacher at all. The class seems intimidating at first, but he is very friendly, and actually sort of funny. When you do an essay for his class, after you turn it in, he makes remarks and gives it back. This is very useful because you know exactly what he expects out of your paper."", ""You know, I'm really surprised to see so many negative reviews for Dr. Hendricks here.  He is an awesome professor--he challenges you and makes you think. He accepts all student opinions in his classes and is never judgmental.  He's tough but fair.  He has taught me more than any other professor I had at CalU.  So ignore the ranters."", ""Horrible horrible horrible grader. doesn't give + or -, just the grade which will hurt you if you actually try. Gives you WAY too much reading than actually possible, but the good news is that usually you can sparknote the material. requires a lot of textbooks and you do need them DON'T BUY THE ENGLISH JOURNAL. Lastly, have at least 100 pages in yo"", 'A lot of reading, but it was a Lit class.  Papers were ok too.', 'At first, nothing makes sense.  A lot of the readings and assignments are very open ended.  But, this is NOT high school.  Hang in there and you will learn a lot.', 'He can be very boring, especially if you have him for a night class. He is a very calm, soft spoken professor. Keep a detailed journal, for you are allowed to use it on the tests. The tests so far have proved to be slightly difficult thus far. The writing assignments are kind of boring and they increase in length each time. Grades fairly.', 'All I can say is HORRIBLE! He is completely unfair & hammers you with a ton of assignments. If you miss ANY classes, your grade immediately suffers. Over half of my class dropped the course...I guess I should have too!']",[]
169,Education,169,California University of Pennsylvania,Keith,,Hepner,186754,38,average,TEACHER,PROFESSOR,2.8,"[""Nice enough guy. Gives you the textbooks for free. Answers emails quickly. There is a lot of work, but you just need to put the time in. The hardest thing was the final. But if you do all the other assignments and get extra credit, it's not hard to get an A. He's definitely a fair teacher."", ""Nice enough guy. Gives you the textbooks for free. Answers emails quickly. There is a lot of work, but you just need to put the time in. The hardest thing was the final. But if you do all the other assignments and get extra credit, it's not hard to get an A. He's definitely a fair teacher."", 'Out of touch professor. Nice dude but has no clue how to teach and could care less about your problems and questions. Assignments and tests are ridiculously hard, and he gives no feedback on what to do improve and insults you at the same time. This was a grad school course and the class average was a 65%. See the problem here?', 'I did not like his class nor did I learn anything.  I am excited to be a teacher, but I barely know how to do lesson plans because he was a terrible teacher and did not help.  He failed over half the class on this assignment, but did not explain why or how to improve.', 'I took his Intro to Sec Ed classes. I learned nothing in this class. If I emailed him and asked about an assignment he said to look in the book or my notes because he already went over it. I never missed a class and was still confused and I had other people tell me the same thing. No clarity at all. Not a helpful prof.', 'Nice man, but not an effective teacher.  Lots of redundant work; the topics of his papers were the same topics covered in discussion boards.  Very easy, but I expected more from a graduate class.  Not recommended.', ""Easy for a grad course, but I wasn't impressed with his teaching style.  Long, worthless papers.  Assignments didn't seem helpful in helping us be better teachers.  Nice guy, though."", ""I had him for SEC 150 my first semester. Fall 2011, he became a permanent sub for EDF 333. Dr. Hepner was a great professor in both classes. He is fair. Do your work and you'll do well. He extends deadlines at times when he sees fit because he is very understanding. If the class doesn't understand something he will help as much as he can."", 'Dr. Hepner took over the in the middle of the semester. The class turned out being super easy. We never had homework because we worked on everything during class and he always gave everyone enough time to get the work done. I truly learned so much in this class. I recommend taking this class with him!', 'Extremely nice and helpful!', 'Dr. Hepner is pretty cool. I had his class this past summer. I tell everybody in my major to take this class with him. If I were an EDU major I would definitely try to take every class I could with him.', ""I found Dr. Hepner's class to be enjoyable.  He was very informational, and used good notes.  His assignments were easy to complete, and was entertaining in class.  He also will answer any questions you have through e-mail."", 'He is very nice and his class is fun and easy. Its boring at the beginning but once you start writing lesson plans I enjoyed it', ""Dr. Hepner's class was a refreshing course compared to some I have taken this semester. He is a funny guy and is informative about what we as future teachers can expect. He tends to be on the sarcastic side, but don't take it to heart, he is like that with everybody. Dr. Hepner is a good guy and he prepares students on what is to come."", ""Doesn't seem to really care if you learn anything or not. Midterm and exam are both online. Tries really hard to be hip and funny but fails miserably. Take him for an easy A but don't expect to actually learn anything."", ""I didn't think he was a self-centered teacher. He is just funny and tries (agreed, maybe a little too hard) to be a hip teacher. But he grades very easily, has detailed notes and accurately tells us how he will grade the material"", ""Took him for online Schools and Values. Very cocky, never wanted to help. Rarely answered emails. He obviously does not read your papers, so don't waste your time researching. The class is easy, but don't expect any help from him because you won't get it."", 'Dr. Hepner is very helpful and seriously knows his stuff! His sense of humor is funny and I think that if you work with him he will make you the best you possible can be!', ""Never in his office, never returns emails or phone calls!  Clueless, don't waste your time"", 'I am a technically challenged person and had to take a 2nd tech class. I got a B+ in the summer. I had to work at it. But I DID learn how to do stuff too. Take him in the summer. I really enjoyed him. He tries to be funny and makes it practical for future experience.It was good for me!!', 'horrible teacher. hes a jerk. stay away!!!!']","['Tough grader', 'So many papers', 'Lecture heavy', 'Lecture heavy', 'So many papers', 'Tough grader']"
170,Communication Disorders,169,California University of Pennsylvania,Nancy,,Hepting,1452963,2,good,TEACHER,PROFESSOR,4.5,"['Pretty Good.', '']",[]
171,Mathematics,169,California University of Pennsylvania,Barbara,,Hess,175574,52,poor,TEACHER,PROFESSOR,2.4,"['Has limited knowledge on what she thinks she is teaching. If you have her for any class, drop it. Her credentials are beyond unimpressive (degrees from Clarion and IUP, really?). She does not have the characteristics of a great teacher, as she lacks the common fundamentals on educating students who want to actually learn.', ""I took this course online last semester and had a lot of trouble keeping up with it. She gives you a ton of homework and was pretty unclear of what our assignments were for the first few weeks of the course. I ended up falling behind and received a poor grade. I wouldn't recommend this course if you don't absolutely need it."", 'Took course as 5-wk class which made it difficult bc there is SO MUCH work in a short period of time. Professor is very flexible. She was available for chat sessions each week. Do the work and you will pass. Textbook is online so you dont need $$$ book.', 'All work was done using PearsonVue MyMathLab. Teacher was very fair and if you needed an extension she was more than willing to work with you! I would recommend her!', 'Prof Hess is by far the worst Professor I have ever taken. The class asked her questions several times and she either refused to help or was UNABLE to help the students. She is rude and often snaps out on the us. I have empathy for anyone who has to take this professor. She never speaks in Tech for Math--basically tells you to read the manual.', ""Professor Hess has the most undesirable personality I've ever encountered. She's late to class on most days and sometimes doesn't show up at all. When she does attend class, she offers no assistance on any topic whatsoever. If you do need to ask a question, her response is condescending and rude. Don't take a class with her if you aren't required."", 'VERY confusing. She used an online program this year that she knew nothing about and it ended up not working. I had to hand in all of my work or email it to her individually, for an ONLINE class. Never take her for math.', 'She is nice enough most of the time, does make quite a few errors in her math for a college math professor. I found her to be pretty confusing most of the time. I found it a little easier to learn on my own. The labs were a good practical application of trig. She does get stressed and angry way to easy, especially when she gets stuck on something.', ""I took her online class and I can't imagine having her in a classroom. Has an attitude even through the computer. Responds to students simply to tell them they're wrong but offers absolutely no help. Takes off points for the sake of taking off points. I honestly thinks she purposely looks for every little opportunity to lower your grade. Horrible."", 'I think PROFESSOR Hess is mean. I emphasize PROFESSOR because heaven forbid you call her Dr. Hess, for she ""is not a doctor."" Snotty attitude and I think she has a rude undertone, like she looks down to the students. Attendance is mandatory, but she never takes attendance. I dread taking another class with her.', 'Class is not hard, but way too much work.Hess grades harshly.She took points off my presentation for saying ""you guys"" and informed me that ""she is not a guy."" Her take-home Exams are RIDICULOUS. All of mine were 10 pgs. typed single-spaced (I got a 100% on ea. one). She gives you no time to complete them, often due the next class period.', ""Professor Hess is very nice, and will help if you ask. However, her teaching style is odd and we are about 3 weeks behind the syllabus. I had a much easier time learning math online than in this class. I do well on the homework, but her tests tend to be difficult and there are some things she doesn't teach out or covers vaguely in lecture."", ""I had her before and I have never seen her flip out before but least it wasn't on the students. It was on the computer. She is a nice and good professor though."", ""Concepts are not taught by professor. She assigns the work, and waits for you to figure it out by yourself. It's helpful if you know someone who has taken it to help you. Otherwise, good luck."", ""She is the worst teacher I ever had. She is mean and she storms out of the room when she doesn't get her way.  She gives us no time to complete the exams and when she talks, she looks at the ceiling. She doesn't teach, we watch videos about fire safety and saving babies. She needs fired immediately."", 'had her online for trig very easy class. Will help you if you ask. gaves a lot of work but fairly easy. you just have to keep up with it and not get behind and you will do find in her class.', 'Professor Hess was very helpful in helping me when I was stuck on doing some of the homework assignments .', 'Professor Hess was very helpful when I needed help doing some the assignments .', ""Dr. Hess doesn't really teach this class. It wasn't hard, we worked in groups to complete labs, and that was the entire semester. She just gives us the work to do, and we have to teach ourselves the information. I still don't know how to use my TI 89 calculator, and barely my TI 84. It's a boring class, and I wish I didn't have to take it."", 'The prerequisite for her calculus class needs to be calculus. For unless you know it already, you will struggle and she is absolutely NO help. Makes tons of errors, we spend 30 min. on 1 hmwk. problem, so we get nowhere.']","['Lots of homework', 'Tough grader', 'Participation matters', 'Clear grading criteria', 'Test heavy', 'Tough Grader', 'LOTS OF HOMEWORK', 'TEST HEAVY']"
172,Health Science,169,California University of Pennsylvania,Rebecca,,Hess,1995566,6,average,TEACHER,PROFESSOR,2.9,"[""I had Dr. Hess for PRF 770 and PRF 765. She is an amazing professor! I think many of these students fail to realize that a graduate program is supposed to be HARD. If you aren't working your tail off to get an A, the class is just too easy! Dr. Hess demands graduate level work out of her students, plain and simple. However, you will learn a ton!"", ""I concur with the review from Aug. 2019. Dr. Hess makes you work a bit for your grade, but it should be that way. So many other classes in the PRF program are a cakewalk and have easy material taken right from a textbook. Graduate classes should be a bit hard. Some of her data is a bit dated. Otherwise, she's pretty good."", ""I had Dr. Hess for PRF 770 and PRF 765. She is an amazing professor! I think many of these students fail to realize that a graduate program is supposed to be HARD. If you aren't working your tail off to get an A, the class is just too easy! Dr. Hess demands graduate level work out of her students, plain and simple. However, you will learn a ton!"", ""Ehhh, I had a very hard time in her class. Her delivery wasn't too clear. She made me feel very confused throughout the course. She's a super tough grader. I was warned and I still followed through with her class."", ""I learned a great deal in Dr. Hess' class. She showed respect every time I communicated with her. Responded quickly to questions and provided very clear and comprehensive feedback to all questions. She made learning very enjoyable and I would like having her as a teacher for more classes."", 'Material assigned was not helpful at all for the module assignment.  Assignments were not clear.  All semester I thought I had the wrong book.  I asked for help she replied but did not clearly explain what she expected. TEXTBOOK DID NOT HELP I HAD TO USE OTHER SOURCES. ', ""Assignments were difficult to understand. When she tried to explain the problem it didn't help at all. She said to just re-read the chapters that corresponded to the modules. Some of the test material was not covered in the book or updated from the previous year. For an on-line teacher she hardly checks her e-mail or responds in a timely manner.  ""]","['Gives good feedback', 'Tough grader', 'Get ready to read', 'Participation matters', 'Amazing lectures', 'Gives good feedback', 'Gives good feedback', 'Inspirational', 'Amazing lectures', 'Get ready to read', 'Participation matters', 'Tough grader']"
