,tDept,tSid,institution_name,tFname,tMiddlename,tLname,tid,tNumRatings,rating_class,contentType,categoryType,overall_rating,Comments,Tags
22,Nursing,1084,University of Charleston,Nancy,,Chandler,1310209,7,poor,TEACHER,PROFESSOR,2.1,"['Good nurse and educator who knows that once a student passes their boards, if they pass, the real hard work begins. She is hard, fair, and a no bull instructor. If you have a hard time in her class you will have a hard time nursing. She is clinically sound and extremely knowledgeable. If you can pass her class you can pass the boards.', 'This professor needs to stop teaching if not already done so. Very poor teaching skills and does not listen to students!', ""Is this so-called professor still teaching at UC? If so, then I will like to warn everyone from taking her class as she's the worse proff ever with no interest with the students. She plays favoritism and its so obvious the moment you step in her class. Its not fair for UC students to pay such a high tuition to have a prof like her..."", 'I had this class last semester and I was warned by previous students about how bad this professor is.  Well, to keep things short, they were right!...I dont understand why this prof is still teaching while she dont do nothing but play favoritism.  She knows whom she want to pass and whom she want to fail the moment you walk inside her classroom', 'The worse professor ever. Have no interest in the student.  Abuse her teaching ""power"".  It\'s sad that she\'s a professor.  UC should be ashame of themselves for hiring this lady.', 'Professor... I think not. She does not have the ability to teach.   She plays favorite so if you brown nose she your kind of professor. Has been known to be cruel and cares only about herself.', 'This woman is amazing.  She is not a push over by any means, but will bend over backward to help you with anything.  A verry passionate professor with a strong interest in the subject.  Taking her class will prepare you for nursing exams.  If you are a nursing student, make it a priority to take this class.']","['Tough grader', ""Skip class? You won't pass."", 'Lecture heavy', 'Tough Grader', ""Skip class? You won't pass."", 'LECTURE HEAVY']"
23,Business,1084,University of Charleston,Briana,,Cicero-Johns,1555292,1,good,TEACHER,PROFESSOR,5.0,['Great! Love her! Always helpful. :)'],[]
24,Health Science,1084,University of Charleston,Joan,,Clark,1100366,2,poor,TEACHER,PROFESSOR,1.5,"['I agree with the other person who posted.  We have a saying...""You got Joan\'d.""  It happens frequently if you get accepted into the program your sophomore year.  Every experience I\'ve had with her can be classified as humiliating or useless.  The radiologic science program is great, but the director is not.', 'THIS PROFESSOR SEEMS TO HAVE HER FAVORITES IN CLASS. SHE WILL HELP YOU YOUR FIRST YEAR OF CLASS AFTER THAT YOU ARE ON YOUR OWN.  SHE WONT EVEN HESITATE TO HELP YOU UNLESS YOU ARE ONE OF HER LITTLE PETS.']",[]
25,Economics,1084,University of Charleston,Jerome,,Clay,1218389,0,zero,TEACHER,PROFESSOR,N/A,[],[]
26,Science,1084,University of Charleston,Phillip,,Clem,148547,8,average,TEACHER,PROFESSOR,3.3,"['Awesome professor. Hated to see him retire last year. Always talked to me like one of my friends instead of treating me like I was lower on the totem pole than he was. Stats is just hard though, no matter who teaches it.', 'Great Professor for Stats.... moves a just the right pace so we could get plenty of practice but not bored. Would not hesitate to take one of his classes again', 'Professor Clem is an ok genetics teacher. However, the problem with this professor is that he discusses students grades with other teachers and students. It is suprising that professor Clem has not been canned for this behavior. He puts the University at high legal risk for breaking FERPA laws repeatedly while the University allows it.', 'Great professor. Always very helpful.', 'No Comments', 'Smart guy...Unfair grading...', 'No Comments', ""He's a good professor. I just hate that damn class! How boring can one class be?  Please!!!""]",[]
27,Management,1084,University of Charleston,Barbara,,Clowser,2391700,1,poor,TEACHER,PROFESSOR,2.0,"['Gives vague assignments, wonders why nobody understands. Sends out an email on Monday for things due Tuesday.']","['Tough grader', 'Participation matters', 'Lecture heavy', 'Tough Grader', 'Participation matters', 'LECTURE HEAVY']"
28,Business,1084,University of Charleston,Carolyn,,Conner,1426787,1,average,TEACHER,PROFESSOR,3.0,['Did not learn anything from her class'],[]
29,Business,1084,University of Charleston,Richard,,Curtis,2400797,0,zero,TEACHER,PROFESSOR,N/A,[],[]
30,Literature,1084,University of Charleston,Jeannie,,Dalporto,569473,10,average,TEACHER,PROFESSOR,3.0,"['5 Stars!', '5 Stars!', ""She is a very kind person in class and is very open to opinions. This is the Harry Potter class, and I have loved loved loved it! If you have to take an english class, TAKE THIS ONE! It's only offered every 2 years though. No tests, only 3-4 papers! There are in class assignment and discussions, but those are fun."", ""She will read British Literature to a bunch of 20 year olds like you're kindergarteners. Easiest A I've ever had, but I absolutely hated going to class. It was awful. And she has these long silences after she asks a question, like solid minute long silences...easy A, for a price."", 'Professor Dalporto isnt helpful at all.', 'Dr. Dalporto is a wonderful teacher.  Though soft-spoken, she creates a peaceful environment that allows for learning.  I just wish the institution would provide the English Department with more full time professors so that she could spend time in special topics class settings. She deserves more than survey classes to non-English majors.', 'Dr. Dalporto is extremely monotone and seems to feel uncomfortable around her students. Not prepared to teach her own class.', 'Dalporto is monotone. She never shows any expressions during class, and even acts like she is afraid of her students. She stands at the front of the room, and talks, and talks, and then talks some more. She hands out assignments, says they are due the next class, and then never takes them up. If you email her, she will NEVER email back!', 'No Comments', 'Makes class fun to be at.', ""Very nice teacher.  The readings can add up quick, but she tries her best to keep everything interesting and is very helpful to students.  Classes can be boring at times, but it's literature, it's not going to be interesting all of the time.  I recommend her.""]","['Gives good feedback', 'Get ready to read', 'Caring', 'Respected', 'Gives good feedback', 'Respected', 'Caring', 'Gives good feedback', 'Get ready to read']"
31,History,1084,University of Charleston,Bradford,,Deel,1332903,7,good,TEACHER,PROFESSOR,4.5,"['Brad Deel is a damn good professor who knows his stuff, and challenges you to think and back up your position.  Excellent classroom environment.', 'Easy to understand his classes', ""He's a military man through and through, so he doesn't do bull crap. He treats you like a person and expects a lot of work from you, but he's fair. Harsh on papers and speeches though."", 'Was not very good. He was lazy', 'I take his classes just to listen to his stories. You have to do a little extra work, but he makes it as easy on you as possible.', 'Wonderful class and professor! Really makes history easy to understand and fun. There is a lot of group work and you almost must read the material.', ""A lot of people don't like him too much but I think it's because he's the only prof at UC that makes you work for your grade. But you learn a lot, which is more than I can say for a lot of classes in that horrible excuse for a school. He has a lot of world/life experience and I believe it makes for better teaching.""]","['Get ready to read', ""Skip class? You won't pass."", 'Amazing lectures', 'Gives good feedback', 'Inspirational', 'Get ready to read', ""Skip class? You won't pass."", 'Amazing lectures']"
32,Health Science,1084,University of Charleston,Coty,,Dennler,2620881,0,zero,TEACHER,PROFESSOR,N/A,[],[]
33,Business,1084,University of Charleston,Jay,,Dewhurst,926589,18,good,TEACHER,PROFESSOR,4.1,"['Great', 'Great teacher.', 'NEVER EVER FELT TIRED OF HIS CLASSES......BEST TIME.......WITH BEST FRIEND', 'one of the best professors i ever had.', 'UC needs him back!!!', 'Jay taught interesting and helpful courses.  He has real world experience and thinks outside the box.  Not only is he a great professor, but is also a great human being.', 'Very nice guy, lots of real world experience, cares a lot about his students. Will miss him.', 'Professor Dewhurst was one of my favorite teachers. His classes were tough, but fun and engaging. He definitely cares about his students,', 'Come on UC...teaches busines, POLS, Ethics, Finance.....problem is that he is not qualified to teach any of them!  stinks like Welch!', 'WOW! Great Prof.', 'Nice guy.  Great class.', 'Great Class!!!!!', ""Not sure why anyone says anything other than this teacher is awesome. Plus, I don't think he taught the two classes that he supposedly cancelled a lot."", 'Cancels classes', 'Horrible professor, discriminates, has a horrible attitude.  Do not recommend taking his class.', 'cancels class alot.', 'fun guy.', 'No Comments']",[]
34,Social Science,1084,University of Charleston,Hallie,,Dunlap,1279096,7,good,TEACHER,PROFESSOR,4.6,"[""She's a nice person and great to like hear life stories from, but her classes are very?????? And she's not clear on a lot of her assignments. "", 'THE BEST TEACHER EVER!!!! I will forever remember her! This class was NOT easy class, however, Hallie made it very interesting.  She is what I called a natural ""born-to-be"" teacher/mentor.  I will be forever grateful to her passion in that class! THANK YOU HALLIE!', 'Her kids are great, and great kids reflect the parenting.', 'Great teacher', ""Easily the best professor/teacher I've had. She was INCREDIBLY helpful and really knew what she was talking about. She made the class fun and interesting by applying current events to the social sciences. Even though I had her first thing in the morning I was more than willing to go to class because of her!"", ""The only professor I've ever had that wanted everyone to call her by her first name. Hallie always made class interesting and was willing to read your papers before you actually turned them in, giving you a chance to improve your grade."", 'Halie is my favorite professor ever. She made me want to come to class! Class was fun and I learned a lot..']",[]
35,Mathematics,1084,University of Charleston,Amy,,Ellis,980040,7,good,TEACHER,PROFESSOR,4.9,"['She kept math interesting.', 'Fantastic!', 'She is the best teacher! She is very helpful! Very nice and funny. Makes sure you understand the subject. Take her she is the best!', 'She teaches the way I learn!!', ""She is the sweetest teacher ever. I was there last year while she was pregnant she was so cute. she's very sweet and helpful. I missed alot of classes but still made an A based on my test. She explains everything very well also"", 'Very easy class. She explains things so well and she is Extremely nice. Only grades in the class were the tests so be sure to go on test day.', 'Professor Ellis rocks! She is the nicest person in the world, and she will do anything to help you with the class if you have problems. She makes it really easy, and I love her so much :)']",[]
36,Nursing,1084,University of Charleston,Laura,,Festa,926590,2,average,TEACHER,PROFESSOR,3.0,"['This was a great professor.  She done the work of three people.', 'No Comments']",[]
37,Communication,1084,University of Charleston,Terry,,Floyd,2517565,3,poor,TEACHER,PROFESSOR,2.0,"[""I had him for Comm 101 (propaganda) and I genuinely enjoyed it. I never thought of myself as a great writer, but turns out I was really good compared to my class. Some don't like him because he's a tough grader, but he only expects what is absolutely necessary to be successful in your academic career. I am now a writing tutor thanks to his guidance"", ""I had him for Comm 101 (propaganda) and I genuinely enjoyed it. I never thought of myself as a great writer, but turns out I was really good compared to my class. Some don't like him because he's a tough grader, but he only expects what is absolutely necessary to be successful in your academic career. I am now a writing tutor thanks to his guidance"", 'The absolute worst professor at the University of Charleston.', ""Teacher is very specific, not entertaining. Already learned everything we're learning in this class except he's 10x harder of a grader. Not fun.""]","['Tough grader', 'So many papers', 'Clear grading criteria', 'Lots of homework', 'Clear grading criteria', 'So many papers', 'Tough grader', 'Tough grader', 'Lots of homework', 'So many papers', 'Tough grader']"
38,Business,1084,University of Charleston,Anthony Tony,,Giaimo,2462316,37,good,TEACHER,PROFESSOR,5.0,"['Thank you for your patience and dedication to the course and the students. Very much appreciated.', 'Thank you for your patience and dedication to the course and the students. Very much appreciated.', 'Approachable, clear and concise, genuine care for his students, prepare.', 'I want to thank my professor for always being understanding, resourceful, and knowledgeable in this course.', 'Thank you for all the work you put into the class. It was a very good experience for my first college course.', 'Personally, I felt like he cared about my success. I think he truly wants his students to grow from the materials we covered.', 'Main part of class is key assignment prep. New APA format is frustrating but doable! Very supportive instructor. READ/STUDY class notes!', 'I learned a lot from this introduction course. I will take everything I have learned and apply in my learning experience here at UCWV and in my professional career. Mr. Giaimo is a wealth of experience and knowledge. I will continue to take courses he teaches at UCWV because he brings with him real world experience that I can apply to my career fie', 'Professor Giaimo was very passionate about this subject. He taught it in a manner that was easy to understand that in Ethics there will be difference of opinions, and the end of the day there is no""right or ""wrong "" way of expressing your views points.', 'Thank you for mentoring us through the course and look forward to taking more courses in the future with you. You made it easy to understand and walked through it with us. I havent been in higher formal education in 30 years and was nervous but in the end was confident I learned a lot.', 'Thank you and thank you for your service and all that you do.', 'I wanted to thank you for everything. I have not had professors that have been so intuitive in their covering of material as those that I have had since starting classes . I look forward to the possibility of having you in future courses. Know that you have made a difference in my life and understanding of leadership and all it encompasses.', 'Upon returning to school after a long break, I was pleasantly surprised. I highly recommend this class and teacher. Tip: Read APA prior to taking this class.', ""The biggest difference I found between this class and others is my connection with Mr. Giaimo's leadership style. Treating everyone like an adult and understanding that life can be hectic has led to students' feeling more more comfortable in class and with no fear of repercussions."", 'I enjoyed this course mostly because of the professor that taught it. The professor was very understanding to the fact that all the students are adult learners and not college-aged kids that are living on campus. He expressed the appreciation of us doing this in addition to our profession. It made the class very enjoyable and without added pressure', 'I had not taken college classes in many years. I was so frustrated, I was going to seriously quit! Honestly, Prof. Tony inspired me to hang in there! I am glad that I did. He helped me and gave me pointers on my papers.', 'It has been a pleasure to be part of this class. Great insight on Incident management that I will take with me. Not often do you get a class that is as enjoyable and has a direct correlation to real-world application.', ""I learned a lot from yourself/course material and you made going back to school a great experience. You're a very approachable and knowledgeable Professor, thank you for your service to our country and America's leaders."", 'Choosing an extremely military-friendly college and having a fantastic instructor was worth all the obstacles I had to overcome.', 'From the first few minutes in the class until now, I have been very comfortable in attending UCWV. The professor made the first impression a very warm environment, and I hope this continues throughout my entire pathway.', 'My final thoughts on this class are all positive. I could not think of a better class to start the journey back into college.']","['Respected', 'Gives good feedback', 'Accessible outside class', 'Amazing lectures', 'Caring', 'Gives good feedback', 'Respected', 'Caring', 'Gives good feedback', 'Respected', 'Participation matters', 'Respected', 'Amazing lectures', 'Caring', 'Respected', 'Accessible outside class', 'Caring', 'Gives good feedback', 'Respected', 'Caring', 'Gives good feedback', 'Respected', 'Participation matters', 'Respected', 'Inspirational', 'Caring', 'Respected', 'Accessible outside class', 'Amazing lectures', 'Gives good feedback', 'Accessible outside class', 'Inspirational', 'Respected', 'Participation matters', 'Amazing lectures', 'Respected', 'Accessible outside class', 'Amazing lectures', 'Respected', 'Clear grading criteria', 'Caring', 'Gives good feedback', 'Respected', 'Accessible outside class', 'Gives good feedback', 'Respected', 'Accessible outside class', 'Gives good feedback', 'Accessible outside class', 'Inspirational', 'Gives good feedback', 'Respected', 'Clear grading criteria', 'Respected', 'Accessible outside class', 'Caring', 'Gives good feedback', 'Participation matters', 'Amazing lectures', 'Gives good feedback', 'Accessible outside class', 'Clear grading criteria', 'Accessible outside class', 'Clear grading criteria', 'Caring']"
39,Science,1084,University of Charleston,David,,Haas,760800,7,good,TEACHER,PROFESSOR,4.2,"['Good professor. Always bonuses on tests. Teaches from the powerpoint. ', 'Good professor…will take time to answer questions…lots of power points, and alot of studying required to get an A…also attendance is necessary if an A is desired', 'Great professor... straightforward exams and excellent notes. Very energetic about chemistry and gets entire class involved', 'Good teacher.', ""A little arrogant, doesn't want to be challenged or showed up by students.  His exams are not quite what he tells you to expect...and sometimes the questions are tricky or not very clear in what it wants you to find or do."", 'Great Teacher', 'GREAT TEACHER. Totally cool guy, very creative. Makes science so much fun. Take this class!']","[""Skip class? You won't pass."", 'Caring', 'Respected']"
40,Chemistry,1084,University of Charleston,Michelle,,Herdman,911075,5,average,TEACHER,PROFESSOR,2.5,"['idk where to start. Class is boring ad will put you to sleep  You feel like the Teacher is a robot that reads the slides going to lecture or staying home is the same  only good thing is she is nice  She goes study the objectives to pass and there are no questions from the objectives ........ SERIOUSLY ?', 'She is a good teacher and seems really down to earth. Freaking hot too!!', 'Horrible.  Puts too much material on slides and goes off during lecture on wild unrelated family stories.  When she is running out of time, she will rush through material and expect you to know it like she does.  Going to her office is painful.  You are in there for a minimum of 2 hrs and it is not very helpful.', 'Can go off on long stories', 'Ok teacher.  Only real complaint is the INSANE amount of time it takes her to grade ANYTHING.']",[]
41,Mathematics,1084,University of Charleston,Jennifer,,Hoffman,651626,7,good,TEACHER,PROFESSOR,4.2,"['5 Stars! Great teacher!', '5 Stars! Great teacher!', ""Professor Hoffman, one of my favorite teachers at the University, even though I dropped her course because it didn't't transfer to WVU. She was still phenomenal I can't describe how great she is. I had weekly meetings because I am not skilled at math however, she answered any questions in class and even made herself available outside of class."", 'Will help when you come with questions goes through problems step by step to help you understand test are somewhat hard but passable if you understand and practice', ""Will be hard on purpose...take off 5 points for not having parenthesis.  Also, if you have the corect answer, don't think you will get the answer correct.  It doesn't matter if you get the right answer, like in real life, it matters step by step how it is done.  Avoid if possible."", 'did not learn anything', 'No Comments', 'Great teacher easy to understand and very helpful']","['Accessible outside class', 'Gives good feedback', 'Lots of homework', 'Caring', 'Respected', 'Gives good feedback', 'Respected', 'Accessible outside class', 'LOTS OF HOMEWORK', 'ACCESSIBLE OUTSIDE CLASS', 'Caring']"
