,tDept,tSid,institution_name,tFname,tMiddlename,tLname,tid,tNumRatings,rating_class,contentType,categoryType,overall_rating,Comments,Tags
72,Psychology,753,Palm Beach Atlantic University,Patricia ,,Derwitz,1960725,1,good,TEACHER,PROFESSOR,4.0,"[""Well this teacher is old and forgets things lol, but she is an easy A. You need the book and you must read the chapters because she quizzes you on them. As long as you read and do the work then you can't fail because she is super easy. I wish I could take her all the time. ""]",[]
73,Humanities,753,Palm Beach Atlantic University,Ben,B,DeVan,2616491,1,good,TEACHER,PROFESSOR,5.0,"['Genuinely a great professor, and really cares about his students. There is a good amount of reading involved, but not unmanageable. Easily one of the best professors I have had at Palm Beach Atlantic University.', 'Genuinely a great professor, and really cares about his students. There is a good amount of reading involved, but not unmanageable. Easily one of the best professors I have had at Palm Beach Atlantic University.']","['Inspirational', 'Hilarious', 'Caring', 'Inspirational', 'Hilarious', 'Caring']"
74,Biology,753,Palm Beach Atlantic University,Natalie,,Diaz,2454245,2,good,TEACHER,PROFESSOR,5.0,"['Dr. Diaz is an amazing and relaxed professor. She is only slightly difficult because she teaches kind of fast. Overall we do our worksheets and lab for the day and get out of class with an hour to spare. Shes really nice and ive never had to stay the full two hours for her class.', 'Dr. Diaz is an amazing and relaxed professor. She is only slightly difficult because she teaches kind of fast. Overall we do our worksheets and lab for the day and get out of class with an hour to spare. Shes really nice and ive never had to stay the full two hours for her class.', 'Very relaxed professor and classroom atmosphere. She was very sweet and easy to talk to. The class grade was determined heavily on online quizzes every week.']","[""Skip class? You won't pass."", 'Gives good feedback', 'Caring', 'Test heavy', 'Accessible outside class', 'Gives good feedback', 'Caring', ""Skip class? You won't pass."", 'ACCESSIBLE OUTSIDE CLASS', 'TEST HEAVY']"
75,Physical Education,753,Palm Beach Atlantic University,Vince,,Diller,2235589,2,good,TEACHER,PROFESSOR,5.0,"['He is one of the best professors I have ever had! I definitely recommend him to anyone. Loves to curve grades, easily relatable and accessible outside of class, very caring and wants you to understand the material', ""Super nice guy, totally relatable. He's the bestest I would totally recommend him!""]","['Accessible outside class', 'Participation matters', 'Inspirational', 'Hilarious', 'Caring', 'Inspirational', 'ACCESSIBLE OUTSIDE CLASS', 'Caring', 'Participation matters', 'ACCESSIBLE OUTSIDE CLASS', 'Hilarious']"
76,Business,753,Palm Beach Atlantic University,Christina,,DiPietropolo,2440151,5,good,TEACHER,PROFESSOR,5.0,"[""I seriously miss her. She was so nice and really kindhearted. She absolutely loves God. We had a prayer before the start of each class and it was very moving. It's sad that she left PBA but she did it for her best interest for her career. I love that woman! A one of a kind professor!"", ""I seriously miss her. She was so nice and really kindhearted. She absolutely loves God. We had a prayer before the start of each class and it was very moving. It's sad that she left PBA but she did it for her best interest for her career. I love that woman! A one of a kind professor!"", 'She goes through lessons and breaks topics down thoroughly and enjoys answering questions. Tests are critical-thinking forward and tend to be a bit more difficult. You may not have to take notes; she provides the lecture slideshows on Canvas. There is a big group project at the end of the term, so be prepared! She is so sweet and genuinely cares!', 'I really enjoyed her as a professor, I learned so much about business in just a intro class. She uses a lot of information from personal experience, and is very informative. Will gladly take one of her classes again!', 'I loved taking her class. She cares a lot about the students and is incredibly fair. Her lectures are very interesting. She has about 7 tests which can be easy if you keep up with the assigned reading and takes notes in class. Also, beware of the group project that is worth 25% of your grade. Would recommend taking her for intro if you can.', 'she is absolutely amazing and i would take her as many times as i can. she is so caring and cares about you and your grade. she does give some extra credit options. as long as you study, you will be completely fine.']","['Caring', 'Inspirational', 'Accessible outside class', 'Group projects', 'Amazing lectures', 'Accessible outside class', 'Group projects', 'Caring', 'Gives good feedback', 'Inspirational', 'Caring', 'Respected', 'GRADED BY FEW THINGS', 'Amazing lectures', 'Inspirational', 'ACCESSIBLE OUTSIDE CLASS', 'Caring']"
77,Education,753,Palm Beach Atlantic University,Tom,,Dodson,1678520,2,average,TEACHER,PROFESSOR,2.5,"['Useless course', 'Great actor!']","['Participation matters', 'Caring', 'Participation matters', 'Caring']"
78,English,753,Palm Beach Atlantic University,Carl,,Donner,1099448,13,average,TEACHER,PROFESSOR,3.5,"[""One of the easiest classes I've ever taken. Professor Donner's lectures can be very long and boring, but he assigns almost no homework and his exams are true/false or matching and are based on the handouts he gives you, which are pretty easy to read. A very easy A for the price of sitting in a room listening to his lectures for 2 1/2 hours a week"", ""One of the easiest classes I've ever taken. Professor Donner's lectures can be very long and boring, but he assigns almost no homework and his exams are true/false or matching and are based on the handouts he gives you, which are pretty easy to read. A very easy A for the price of sitting in a room listening to his lectures for 2 1/2 hours a week"", 'Great professor Classes tend to be very long and boring at points He is very nice and caring Barely any homework', ""Professor Donner for Humanities III was great. He does not like computer being used in the classroom, so don't bring them. Do your work, participate and pay attention and he will open up to the class. He does not like a bunch of side conversations going on. Overall great professor, tough grader and do the work and you will pass not problem."", 'Good professor. Do your work and get it in on time and you will have no issues in his classes. He will work with you as long as you try in his courses. Good professor.', 'Professor Donner is tough, but it is well worth it.  I love to write and without his courses I would not have understood the potential I truly have to do better work using less words.', ""I enjoy Professor Donner's lectures and the materials he passes out is so interesting and informative. As long as you pay attention and do your assignments ON TIME you will pass."", 'Terrible Teaching Technique!! Starts with manila folders on one side of desk and class is not over until they are on the other side of desk, reads 10 packet handouts, and class  instructions are terrible. He is set on what he thinks a perfect paper is. There is no such thing to him. Your GPA will be shot after taking this class.', 'This is a general Ed class. He expects everyone to have a serious interest in writing a have the quality of an English major. No one is in this class because they want to be, he believes everyone should.', 'Professor Donner is a great teacher. If you are looking to improve your English writing skills. He is a must!', 'He is an awesome teacher!  Very kind and very funny. He explains things well and engages the class. He is a passionate teacher who truly loves writing and shares that with his students.', ""Still awaiting to remember what I've learned. Not the best comp 2 professor."", 'Write, write, write.', 'Good guy, a little old fashioned. Keeps your grade a mystery until the final grades are given. Got an A- which was the only class that kept me from a 4.0. If you write well...you will do great. Final was a little hard though.']","['Tough grader', 'Gives good feedback', 'Clear grading criteria', 'Inspirational', 'Caring', 'Graded by few things', 'Lecture heavy', 'Tough Grader', 'Gives good feedback', 'Caring', 'Tough Grader', 'Gives good feedback', 'Clear grading criteria']"
79,History,753,Palm Beach Atlantic University,Carl ,,Donner,2066912,0,zero,TEACHER,PROFESSOR,N/A,[],[]
80,Leadership  Organization,753,Palm Beach Atlantic University,Carl,,Donner,2140475,0,zero,TEACHER,PROFESSOR,N/A,[],[]
81,Biology,753,Palm Beach Atlantic University,Kristiann,,Dougherty,2077774,11,poor,TEACHER,PROFESSOR,1.6,"['Great teacher. Give good review', 'She doesnt care about her students success in her class at all. Smart but doesnt know how to teach. She skips over all her power points in class and expects you to go back and read over it yourself. Prepare to spend AT LEAST 4 hours a day studying for her class. Going to her office hours does not help. She wants you to teach yourself.', 'If you have any alternative, I STRONGLY recommend it. Amidst many nursing courses, this class was the source of much sorrow. The professor does not encourage student success. Crying in her office - she showed no compassion. Studying endlessly, still failing & asking for guidance -nothing, she did not care. Very much a ""not my problem"" professor.', 'Worst professor I have ever had. She doesnt have that teaching mentality. Her lectures are extremely vague and she goes through her slides too fast and expects you to understand the concept immediately when she never even went over it the first time. Her tests arent even on the material in her PowerPoints. Most people drop out or fail.', 'Great teacher. Give good review', ""Dr. Dougherty is very intelligent, but she is not meant to be teaching. She doesn't seem to undertstand the difference between a master of a subject such as herself, and an undergraduate student who is just trying to grasp a basic understanding as their major requires. She should be in a lab somewhere making scientific discoveries, not teaching."", ""I only had her for Micro lab, but she was great. She answered any questions I had and was always willing to help. She was very helpful with the unknown bacteria, and even if we didn't get the bacteria right, it was not an all or nothing grade. She explained each lab thoroughly, so you didn't really need to read the lab book prior to class."", 'Unless you have no job, no other classes, & can sit around all day studying for her exams, spare your money and sanity. Only 4 exams for the semester, 2 exams for the lab, and they are filled with so much information you have to spend 2-4 hours a day studying to prepare. She expects you to teach yourself. I dont understand these types of ""teachers""', ""I've gotten As in all my classes(even honors classes). This was my first & only C.  I attended every class but one, recorded the lectures, & took notes during class. I even went to a couple tutoring sessions when I did awful on her extremely hard tests. She is too smart to be teaching underclassmen Anatomy. She lectures & skips through slides FAST."", ""Do NOT waste your time. I love Anatomy before taking Dr. D and she made me want to switch my major. She is too smart to teach, she doesn't explain things she just tells you what she knows. She skips over half of her slides then tells you to go and read what she skipped. Her TEST are absolutely insane. I think PBA should reconsider her."", 'She does not give any grades, its simply the 4 exams and thats it. No extra credit either. Her powerpoints are not very helpful, so get ready to read your textbook.', ""I read the book, recorded every lecture, never skipped class, and read all of her powerpoints, but could not pass her class. She is VERY intelligent, but is not good at explaining things. I asked her for help twice and was pretty much told I'm on my own to understand the material. Lectures on a preschool level, exams are pre-med level.""]","['Tough grader', 'Get ready to read', ""Skip class? You won't pass."", 'Lecture heavy', 'Test heavy', ""Skip class? You won't pass."", 'Lecture heavy', 'Tough grader', 'Test heavy', 'Lecture heavy', 'Tough grader', 'Gives good feedback', 'Accessible outside class', 'Amazing lectures', ""Skip class? You won't pass."", 'Test heavy', 'Tough grader', 'Accessible outside class', ""Skip class? You won't pass."", 'Clear grading criteria', 'Get ready to read', 'TEST HEAVY', 'GRADED BY FEW THINGS']"
82,Chemistry,753,Palm Beach Atlantic University,Sanaz,,Dovell,1652799,20,average,TEACHER,PROFESSOR,3.3,"['Took her for biochemistry I and it was the hardest class I have ever taken. Dovell is a GREAT teacher, but the exams are TOUGH. I barely passed. She expects you to know everything in detail and the exams are all application. She is a real gem tho, very sweet and extremely smart, she will answer any question.', 'She is very kind, however, her teaching style is unorganized. She only gives points for exams and she does not prepare us well for them. Over half of our class is failing due to poor teaching styles. She seems to care about her students but does not show that in the way she teaches her class. Her test are near impossible to receive a B or more.', 'Her tests are IMPOSSIBLE, no matter how hard you study. The class average for her tests are usually in the 50-60% range. She also assigns tons of Sapling homework that takes hours to do, but is only worth 5 pts each. Shes nice but she goes way too fast in lecture and her teaching style tends to be extremely unorganized.', 'Final was a 2 part exam, class avg. 53. No Curve. Not sure, but a teacher that has a class avg. of 53 in ineffective if you ask me and should not be teaching.', 'She is a great professor. Took me a couple lectures to get used to her using the white board instead of power points, but actually liked it better that way in the end. She prays before exams and is very inspirational and kind. I would recommend taking her over everyone else. No study guides, text not required but helps.', 'Dr. Dovell is a great chemistry professor and would recommend her! As long as you are going over the content after each class and asking questions if needed, you will succeed. Most of her grading weight comes from exams so the practice from the book and worksheets given in class helps with studying for them.', 'She is very nice and you can tell that she really cares that her students succeed, however, her class is very hard the only grades you receive are four exam grades which are very difficult to pass. The material is difficult and she goes too fast she is good at explaining but she needs to slow down.', ""One of the best teachers I've ever had! The class is difficult but chemistry is difficult. She really cares about the students and you can tell she really wants to do whatever she can to help you succeed. I would highly recommend her. She made me love chemistry."", ""She's very nice and cares for her students. However, on the first day of class she assigns 6 assignments (of which 4 are pretty time consuming) that are due the very next class. She expects you to read and teach yourself the material instead of teaching you herself before every lab. If you work part-time, have school full-time i wouldnt recommend."", 'GREAT PROFESSOR!!', ""Dr. Dovell is one of the nicest professors I've ever had but her tests absolutely killed me. I had to study like crazy and would still bomb. She did give lots of opportunities to earn points such as quizzes. "", ""She's a very sweet lady. Willing to help. She can be a bit confusing but she does her best. Also she's quite funny. I recommend  taking her especially over the other options you are given. "", ""Dr. Dovell is so sweet but I do agree her teaching methods can be a little confusing at times but in general chemistry is not an easy course. Don't be rude and act bratty and she will like you. It disgusted me how some students treated her. She is so nice and helpful, if you have her be grateful because she is way easier than Grawe"", 'This professor made me passionate about chemistry! She is very challenging, but overall a fantastic professor. If you study for her class, you will be just fine.', 'I have had few professors who care about their class and students as much as Dr. Dovell. She is very encouraging and always offered to help if we came by her office. The class is not easy butif you pay attention and put the work in you will be fine', 'Amazing teacher. Really easy and easy to understand. Very helpful.', ""She's horrible!!!!!! does not teach well please stop teaching making me hate chem. no clarity what so ever. she teaches confusing. don't take her ."", ""She's a very sweet lady, but very confusing not clear don't understand. She moves to fast. and just does not really know how to teach chemistry. it's just really bad. make's you hate chemistry!"", ""Had her for Intro Chem and General Chem I. I've never had problems in Chem in any school until now. She uses other teachers materials and rushes through chapters and lectures. Class size decreased from 46 to about less than 20 before the semester ended. She uses recitation as an extension of the class lecture instead of using it to help students.):"", ""Very hard teacher. Not understanding of student's issues with certain problems or formulas in class. Does not go out of her way to help you. Do not take this class. If you want to learn or even pass, take a different teacher.""]","['Test heavy', ""Skip class? You won't pass."", 'Tough grader', 'Caring', 'Respected', 'Respected', 'Get ready to read', 'Lecture heavy', ""Skip class? You won't pass."", 'Graded by few things', 'Test heavy', 'Tough Grader', 'LOTS OF HOMEWORK', 'TEST HEAVY', 'Tough Grader', 'TEST HEAVY', 'GRADED BY FEW THINGS', ""Skip class? You won't pass."", 'Inspirational', 'ACCESSIBLE OUTSIDE CLASS', ""Skip class? You won't pass."", 'TEST HEAVY', 'Tests are tough', 'Tough Grader', ""Skip class? You won't pass."", 'TEST HEAVY', 'Get ready to read', 'ACCESSIBLE OUTSIDE CLASS', 'Caring', 'LOTS OF HOMEWORK', 'TEST HEAVY', 'Caring']"
83,Mathematics,753,Palm Beach Atlantic University,Adrian,R,Dowdell,2099102,0,zero,TEACHER,PROFESSOR,N/A,[],[]
84,Fine Arts,753,Palm Beach Atlantic University,Iavor,,Doytchinov,1641709,2,average,TEACHER,PROFESSOR,3.2,"[""Iavor is one of the best instructors that I ever had. He really takes the time to make sure that everyone understands the lesson. He has the best interest at heart that everyone learns and do their very best. I've seen the results in his teaching and he truly transforms a dancer from beginner to professional."", 'Would not recommend this teacher.  He is a great dancer, but not instructor.  Half the class was injured by the end of the semester, and no one really felt like they learned anything.']",[]
85,Nursing,753,Palm Beach Atlantic University,Vanessa,,Duncan,2578929,5,poor,TEACHER,PROFESSOR,1.2,"['I have never in my life met a more unprofessional professor. She does not teach at all, and treats her students with the most terrible attitude and superiority. She has not once made anyone feel capable. In a profession where we should be taught compassion she teaches aggression and rudeness. She is the only option for this class. Hated every minut', 'She was absent at the start of the semester and rude. As the semester went on however she started to become a tad bit more pleasant to be around. As the semester went on she began making herself more helpful which was nice but LATE as many of us dug a whole deep in the ground with the first exam. I hope that in the future she starts it helpful.', ""She gives short answer responses. She makes you feel stupid for having/asking a question. Sometimes if you ask her a question she'll just stare at you and give no response or a rude response. Her grading is based on her expectations not the actual work you submit. She's rude and condescending. I wish she engaged with us more and saw us a students."", 'I took Vanessa Duncan this semester because the class she lectured was a required one for the nursing program. She\'ll tell you she\'s not in the profession to fight with/ get along with anyone (as if we live our lives prepared to argue with each other). She\'ll say to ""read"" before lecture and then her ""lecture"" is her reading from the book anyway.', 'TEACH YOURSELF! The whole lecture all she says is know this know that but no actual teaching is done. She does go by the textbook but there is really no clarification of the material unless you constantly ask questions which would make the lecture run over time.']","['Tough grader', 'Lecture heavy', 'Get ready to read', 'Hilarious', 'Lecture heavy', 'Tough grader', 'Tough grader', 'Tough grader', 'Get ready to read', 'Hilarious', 'Lecture heavy']"
86,Management,753,Palm Beach Atlantic University,Richard,,Durr,1109869,3,average,TEACHER,PROFESSOR,2.5,"['He was generally out of touch with reality, used personal illustrations constantly, and did not clearly communicate assignments or expectations. Nice man, but terrible teacher.', 'He is very hard and he do not give you a chance his quizes is very hard to.', 'This class is very helpful and was designed for the returning student who has been out of college for so long.   It teaches you how to use the online ecollege and to get back into the swing of things.   Good class.  Nothing to be scared of.   Dr. Durr is very fair and helpful.']",[]
87,Psychology,753,Palm Beach Atlantic University,Andrea,,Dyben,1788238,2,average,TEACHER,PROFESSOR,3.0,"['Be aware of everything, she smile, but be careful because the smile can make you get low grade. Do not believe in everything you hear from her because everything changed down the road. watch yourself, and do your thing. do not rely on her.', ""She is a great teacher but her expectations for classes are really high. Not sure how points are lost for participation which is a bummer. She does not take well to electronics so don't bring it to class unless you want to lose participation points. (laptops, phone, etc.)""]","['Tough grader', 'Group projects', 'Would take again']"
88,Business,753,Palm Beach Atlantic University,Joe,,Eassa,445114,37,poor,TEACHER,PROFESSOR,2.3,"[""I don't get all the hate on Dr. Eassa. He is an adorable Christian man. His lectures are easy to understand and his grading criteria is clear. If you are used to being spoon fed through college, beware that he expects bachelors degree level - as he should. He wants his students to succeed. I'm glad I gave him a change at PBSC, he is really great!"", 'Where do I begin. I am sorry but I would run the other way if you have to take this course with this professor. His grading criteria is none like I have ever seen and he is not accommodating whatsoever. The hardest course ever but for no reason at all! I am surprised that I passed.', ""The rubric wasn't available until after you submitted the assignment. This is an online class and even the discussions had to be APA format. I asked him a question via the online coursemail and he called me. He continued to give me a 30 minute lecture and read the rubric to me. He didn't let me ask him any questions. He never answered the ques"", 'By far the worst professor Ive ever had. Run!', 'Does not give specific; no feedback; refers to rubric but no other comments', ""I don't get all the hate on Dr. Eassa. He is an adorable Christian man. His lectures are easy to understand and his grading criteria is clear. If you are used to being spoon fed through college, beware that he expects bachelors degree level - as he should. He wants his students to succeed. I'm glad I gave him a change at PBSC, he is really great!"", ""He 's a PBA legend. take one of his classes just to see this unique guy for yourself. He really is like a robot. He literally reads the entire exam to you before the exam. Just write papers and HW on something he doesnt understand like the internet and youll get an A. the guy was born in the early 30s so pretty strict."", ""By far the WORST professor i had at PBA in both undergra &  MBA.  The work load is high, which is not my compalint. my issue is the act i'm paying for school to listen to this professor talk about his chemo treatments repeatedly, listen to him read the problems out of the book, and etc. it is disgusting how poorly taught a graduate level class is."", 'This professor will make you work, and that is half of what the MBA is about for professionals: time management. Dr. Eassa puts students in a position that requires them to perform. If you hate it, get ready, because real life is going to shock you. Overall good teacher, engaging, willing to listen, and involves the whole class. The weak complain.', 'Dr. Eassa is only to be feared if you are a bad student. His style of teaching is pretty old-school and he requires much out of each student. You have to write a 20 page research paper for every class and have homework. Just do it! This is college kids, your degree takes work. If you need help, just ask! He will even call you!', ""He expects a lot and will point out mistakes.If you show up on time, ready to learn and are willing to do what he asks of you, there should be NO problem with this class.The test reviews include buzz words and pages-if you don't study or read, that's you-not him.There's a lot of writing but it's based off the text and fairly easy. Lazy ppl hate him"", 'Sometimes he can get fairly boring and whatnot, and he expects a lot. But he makes sure you know exactly what he expects. He will cut you a lot of slack and is very understanding.', ""There's no doubt that he's prob the hardest prof at PBA, but if you show him respect he'll show it back. ALWAYS bring your book. and speak up every now and then. he's very clear on what he expects out of your work, but he does have his own version of MLA, so do what he says not what is standard anywhere else in the world."", ""YOU WILL NOT LEARN ANYTHING THAT IS BECAUSE OF HIS HOMEWORK LOAD.50 PAGES PAPER SINGLE SPACED!!!EVERY WEEK CASES,ASSIGNMENTS, CHAPTERS!!!YOU CAN COPY PASTE FROM EVERYWHERE AND HE WON'T MIND.ALL HE WANTS IS TOO MUCH SAD.WITH HIM NO DOGS WILL HUNT(THAT IS HIS FAVORITE SAYING) I AM GLAD I AM OFF FROM HIM..."", 'He is a very strict teacher but if you do your work, attend class ON TIME, and participate in class, you will do fine in the class.', 'He is ok. But horrible class, expect for the homework, prayer and verse for the day, and the faith-related question for every exam. I am so glad I passed that class,phew!', ""Do everything exactly as he says and you will do fine. He takes a little getting used to but I think he is a fair guy. A bit of a Dinosaur, yes, but that can be refreshing in the world of ultra-liberal academia. He is demanding, but why shouldn't he be?"", 'I\'ve taken plenty of classes with Eassa - he is a difficult teacher if you get on his bad side but if you do your homework, attend each class, and  don\'t take his comments personally, he is pretty decent.  He\'s actually kind of funny - ""that dog won\'t hunt"" phrases like that.', ""I had Dr. Eassa for 3 classes my 2 years at PBA. You learn how to deal with him, and in the end, he adored me. Do HW- word for word from book. Be respectful, show up, look busy. I brought my laptop everyday. Papers SUCK, copy them. Call him if you aren't going to be in class. Don't wear a hat. He judges students based on appearance/actions."", 'really doesnt care what you have to say, i would read the questions at the end of the chapter and still be able to answer them in class and he would think it was a great answer. i didnt learn anything and i would love my money back', 'Possible the worst professor in the world, definitely the worst at PBA.  A jerk of a human and an awful person.']","['Tough grader', 'Lots of homework', 'So many papers', 'Respected', 'Get ready to read', 'Lots of homework', 'So many papers', 'Tough grader', 'Participation matters', 'So many papers', 'Tough grader', 'Tough grader', 'Respected', 'Inspirational', 'Caring', 'Tough Grader', 'Respected', ""Skip class? You won't pass.""]"
89,Journalism,753,Palm Beach Atlantic University,Susan,,Edgar,1022698,3,good,TEACHER,PROFESSOR,3.7,"[""Looking back to my intro to public reporting days, I realized what an amazing professor, Prof. Edgar was! I am now working full time for a newspaper, and I am still tips from her notes. She doesn't give As often, but you learn so much! Take her if you can :)"", ""By far the worst teacher i've ever had.  Class time wasted on Jesus talk.  Required to wrote for paper but wont let you write anything remotely interesting.  All your ideas will be rejected for garbage.  I would recommend drinking battery acid befire ever taking any class that she teaches."", 'Recently switched to a journalism major and was unsure. After taking a class with Prof. Edgar, I was absolutely positive I want to pursue journalism as a major. She is such a sweet person, who will help anybody who needs help. She makes journalistic writing fun! I want to take more classes with her.']",[]
90,Graphic Arts,753,Palm Beach Atlantic University,Tim,,Eichner,1306197,11,good,TEACHER,PROFESSOR,4.7,"[""Eichner is one of the best professors I've ever had. He was clear in his expectations and in his grading. He pushes you to be the best artist you can be, regardless of if art is your major. I am not an art major and ended w a high A. He's very caring and always made time for students. He's also absolutely hilarious, I'd 100% take him again."", ""Eichner is one of the best professors I've ever had. He was clear in his expectations and in his grading. He pushes you to be the best artist you can be, regardless of if art is your major. I am not an art major and ended w a high A. He's very caring and always made time for students. He's also absolutely hilarious, I'd 100% take him again."", 'He is a great teacher but his grading is tough. I got 94% on all my assignments and when I asked how I could improve he said, 94 is really good in my class. I rarely give As. Be proud. Which I was, but I wanted a better grade. You really have to take your time with the assignments. He can see even the smallest mistakes.', ""Eichner is a very good professor, the good and bad thing about him is that he's very specific with details. Meaning if you're drawing with sharpie and pass a line or don't make it straight, he'll catch it. It's good because it'll help you get better and means you can't just speed through his projects."", ""Eichner is really great and helpful when you don't understand basic elements and principle of design. He's great at the basics and teaching concepts. He doesn't push you like Pounds! Usually I will answer my own question about graphic programs before he will. Website this past semester was actually fun now that he has help from Prof. Epps! take it!"", ""Prof Eichner is a great professor and really encouraging inside and outside the classroom. I email him all the time about questions for class and for freelance projects and he always takes the time to sit down and help! Enouraging, helpful, motivating, organized, and energetic! He's a great designer but doesn't show off!"", ""Great professor. Work hard and you'll succeed. Take him whenever possible."", 'Mr. Eichner was great teacher. Interested in our success, and always willing to help. 3 tests and a couple projects in Digital Graphics I. Fun class!', 'Great teacher!!!', 'Show up for class all the time or he will get you on tardies and absences other wise he is a legit teacher', 'Great Teacher!!!!!!  I will take as many classes from him as I can!', 'No Comments']","['Clear grading criteria', 'Respected', 'Tough grader', 'Caring', 'Respected', 'Clear grading criteria', 'Caring', 'Tough Grader', 'Respected', 'Clear grading criteria']"
91,Management,753,Palm Beach Atlantic University,Jack,,Eisenman,854557,4,good,TEACHER,PROFESSOR,5.0,"['This is a great teacher.  He is engaging and takes an interest in his students.  Highly recommend.', 'Jack was a great instructor.  I learned a great deal in his class.  He is laid back and easy going, but very informative.  I would recommend his class.', 'Excellent', 'The best professor at PBA.']",[]
92,English,753,Palm Beach Atlantic University,Jenifer,,Elmore,1425114,10,good,TEACHER,PROFESSOR,4.6,"['Dr. Elmore was one of the most amazing teachers ive had so far! She doesnt really give quizzes or tests. We wrote papers that she lets you write and then you add on to them. She is always there to give you good feedback for your papers to make sure you always pass. If you go to class theres an assignment that helps you bring your grade up.', 'Dr. Elmore was one of the most amazing teachers ive had so far! She doesnt really give quizzes or tests. We wrote papers that she lets you write and then you add on to them. She is always there to give you good feedback for your papers to make sure you always pass. If you go to class theres an assignment that helps you bring your grade up.', ""The best teacher ever. She's super laid back and really helps you with your work. If you don't understand she'll sit with you until you do. Always able to give feedback on your essays. The papers are really easy too, the way she has it set up is easy, you really don't have to do much work. I took her for both Comp 1 and Comp 2 and loved her."", ""Great teacher! She's super sweet and understanding and the class is pretty easy. Just do your work and you'll get an A!"", ""There's a lot of work but she prepares you well for each assignment. She will never assign something that you are not prepared for. Goes over and above for each student and puts a lot of time and effort into her students"", 'She is super sweet! Normal amount of reading and writing. Loves to help you in any way possible. Super great for English comp 1 and 2.', 'Dr. Elmore is a great professor. She assigns about three long papers throughout the course of the year, two of which are research papers. She takes a long time to grade the papers but she gives great feedback on the rough draft which makes it easy to write the final draft. There is a quiz on assigned readings almost every class period but are easy.', 'Gives great feedback, however you pretty much have a quiz on a short story every class period. There is also always a homework assignment due every class period.', ""Dr. Elmore is one of the most sweetest, caring, and funniest professor at PBA. Took her for Foundations of Amer. Lit. Loved it. Lectures were a bit boring and she sometimes didn't respond to or check her email as often as I hoped, but she was extremely helpful about papers. I'm glad to say that she's become a close friend outside the classroom."", 'shes awesome!!! showed me exactly what was wrong with my paper and was very clear in class. class went by very fast. TOTALLY RECOMMEND!!!!', ""I took her for both COMP I and II. Never have I had such an encouraging professor. She creates a very comfortable atmosphere where you won't be embarrassed to ask questions or share your opinion. TAKE HER for any class possible. You will learn so much; you won't regret it!""]","['Gives good feedback', 'Caring', 'Respected', 'Get ready to read', 'Accessible outside class', 'Gives good feedback', 'Respected', 'Accessible outside class', 'Gives good feedback', 'ACCESSIBLE OUTSIDE CLASS', 'Caring', 'Gives good feedback', 'Respected', 'Caring', 'Gives good feedback', 'Get ready to read', 'Clear grading criteria', 'Respected', 'Caring', 'Would take again']"
93,Business,753,Palm Beach Atlantic University,Judy,,Enyart,2548331,2,average,TEACHER,PROFESSOR,2.5,"[""There's nothing I inherently liked or disliked about Professor Enyart and her class. She gives pretty clear instruction (most of the time) but assigns a lot of homework. My mistake was that I fell behind in the syllabus, so stay on top of your work and you'll do just fine."", 'Warning: this class says business, but is a computer class. Not my style. Lots of busy work, not that difficult but time consuming. Also, not sure why we have a group project in an ONLINE class. literally, none of my other classes had group projects. Teacher is fine, she will help if you need, but she is not interesting and class is blah.']","['Lots of homework', 'Group projects', 'Clear grading criteria', 'Accessible outside class', 'Lots of homework', 'Clear grading criteria', 'Lots of homework', 'Accessible outside class', 'Group projects']"
