,tDept,tSid,institution_name,tFname,tMiddlename,tLname,tid,tNumRatings,rating_class,contentType,categoryType,overall_rating,Comments,Tags
16,Philosophy,278,Columbia University,David,,Albert,17682,11,average,TEACHER,PROFESSOR,2.9,"[""Despite other reviews, he's not arrogant. He's opinionated, but if you don't take it personally you'll discover that he's teaching you *how* to think, not *what* to think. While he tends to talk over people, just be patient. He truly cares about helping you understand the content. I learned more from him than I ever have from any other professor."", 'interesting', ""Direction of Time is one of the two really memorable courses I took at Columbia.  Course contents aren't easy, but he really cares about teaching and is very down to earth.  He makes difficult concepts easy to understand and does not put up a front by trying on false modesty- he speaks his mind."", 'Awful.  Arrogant and completely out of touch with students.', 'Terrible, terrible, terrible, smug, little self-important ""man"" wholly incapable of either writing or uttering one coherent sentence.  The man just babbles one disconnected thought after another.  He earned his degree in physics but does nothing in that field, hence why he turned to philosophy and is in the phil dept. Boring and an uncaring weirdo.', 'I have no idea why Columbia doesn\'t fire him.  He has a reputation for being totally disconcern for teaching, which he is genuinely horrible at doing.  He clearly doesn\'t care about his students.  Just a terrible ""professor.""  And his books he himself wrote are equally horribly poor in quality.  I wish I knew about him before taking the course.', ""The man simply cannot teach to save his life.  For the Direction of Time course, he used his own text, a horribly unreadable text.  He is also arrogant and not at all available.  No email replies or real feedback.  He's not a bad guy but has no business teaching--or writing."", ""This guy is awesome. He makes the material lively and down to earth, and responds really helpfully to student questions. Among the best few teachers I have had. His presentation of the topic is definitely one-sided, but that doesn't have to be a problem - go read a (different) book and try the counterarguments on him, if you want to learn the max."", 'do the reading and you will enjoy this kickass prof!', 'This was a philosophy of physics (quantum) that I dropped...subject material is fascinating, but his book is awful, and his lectures just reiterate the book.', 'Pretty middle of the road, all around.  His lectures conformed a bit too closely to the text.']","['Inspirational', 'Amazing lectures', 'Caring', 'Inspirational', 'Amazing lectures', 'Caring']"
17,Psychology,278,Columbia University,Carmela,,Alcantara,2209518,2,average,TEACHER,PROFESSOR,3.0,"[""Dr. Alcantara is one of the most thoughtful professors I have ever had. She has high expectations but fully believes in her students' ability to meet those expectations. She is also very accesible outside of class and welcomes conversation and dialogue. She has a unique ability to challenge her students while similtaneously caring for them deeply."", ""Contradicts her own TA, and the school's help center *Takes off heavily.  When the door loses, you lose points.  Not appropriate for social work teaching.  Has been reported to the university.""]","['Participation matters', ""Skip class? You won't pass."", 'Gives good feedback', 'Lots of homework', 'So many papers', 'Gives good feedback', 'Participation matters', 'Caring', ""Skip class? You won't pass."", 'LOTS OF HOMEWORK', 'SO MANY PAPERS']"
18,Nursing,278,Columbia University,Carmela,,Alcantara,2209767,0,zero,TEACHER,PROFESSOR,N/A,[],[]
19,Mathematics,278,Columbia University,Konstantin,,Aleshkin,2587504,1,good,TEACHER,PROFESSOR,5.0,"['Had lost hope in learning Calculus, But Prof Aleshkin always took the time and energy to help me out and remediate what I was weak in. Hes the best.', 'Had lost hope in learning Calculus, But Prof Aleshkin always took the time and energy to help me out and remediate what I was weak in. Hes the best.']","['Clear grading criteria', 'Gives good feedback', 'Caring', 'Gives good feedback', 'Clear grading criteria', 'Caring']"
20,Mathematics,278,Columbia University,Daniele,,Alessandrini,2578597,0,zero,TEACHER,PROFESSOR,N/A,[],[]
21,Music,278,Columbia University,Randall,,Allsup,733550,18,good,TEACHER,PROFESSOR,3.8,"['Dr. Allsup is the best professor you will ever have. He is one of the most inspiring and intelligent people on the planet!! I feel so lucky to have taken his classes this year and I know that they have made me a better musician, collaborator, educator and overall a happier individual.  I would retake this class over and over if I could!!', 'Took him for Creativity and Problem solving in music ed. People who criticize are looking for a fountainhead of information perhaps, and Randall is more about letting us make our own discoveries through the class activities and readings. He is VERY humble. He reinforced my confidence in thinking outside the box and gave me paths to success!', ""Be fair people. We are talking about a highly committed educator here. None of us are perfect, yet these professors work their hardest to ensure our education. It's up to you what kind of education you receive. Blaming the professor will make you a lousy teacher. Great work Randall. Signed, a Non-favorite"", ""Coming from someone who is currently teaching in the public schools, I have found Dr. Allsup's courses to be helpful and inspiring. It is evident that he puts an enormous amount of thought and care into his teaching, making each class enlightening and productive."", 'He surely is one of the most intelligent people I have ever known.  He is always very supportive.  He cares, respects and listens to the students.  He has helped me think critically about my role as a music teacher.  It has always been a pleasure to be in his class.  I would definitely recommend his class!', ""Have to strongly disagree with the other reviews of Allsup. One of the best teachers I've had. Encouraged me to think about music in ways I never had, and to think critically about my real life teaching. Exceptionally thoughtful and engaged, and pushed me to imagine more of myself. Can't recommend him highly enough."", 'A very intelligent person. Needs to learn a little humility. His ideas on politics and education are definitely on the far left. As a professor, I hope he will learn to see the argument on all sides and NOT take sides. Objectivity is not one of his strengths.', ""This guy is full of himself. He speaks but says little that is useful, and he's no musician. He is a great example of the common assumption that music ed prof are unmusical and incomprehensible. TC should have much higher standards for their profs. They hired him because he graduated from here. Sorry, not good enough!"", ""Allsup is overrated. He doesn't know much about real music making, or the real world of teaching today. He talks in circles. He sounds intellectual, but if you listen carefully, he isn't saying anything of consequence. Smooth, but full of postmodern nonsense. He's not nearly good enough to be at TC."", 'A wonderful mentor.  He changed my perception on teaching.    He was always available for help even after I graduated from TC.', 'This creative professor opened my mind, and truly helped my own teaching. Stellar.', 'Inspiring professor, but sometimes gets overwhelmed with his work and consequently makes mistakes', 'nice!', 'Great teacher.', 'Absolutely brilliant.', 'seems to show favoritism', 'Disinterested in his students.', 'No Comments']",[]
22,Economics,278,Columbia University,Douglas,,Almond,2561930,0,zero,TEACHER,PROFESSOR,N/A,[],[]
23,Communication,278,Columbia University,Caroline,,Altenbernd,2411814,0,zero,TEACHER,PROFESSOR,N/A,[],[]
24,Law,278,Columbia University,Florina,,Altshiler,1912223,24,good,TEACHER,PROFESSOR,5.0,"['The best course Ive ever taken! Highly recommend!!!', 'The best course Ive ever taken! Highly recommend!!!', 'the best course i have taken ever', 'I took her intro class and then took trial Advocacy just because. I wish she taught more classes, I want to take everything she teaches!!!', 'Outstanding!', 'MUST TAKE!!!! This course is one of the best courses that I have ever taken. I was self conscious and nervous about public speaking. this course changed all that. Professor Altshiler is approachable and kind and easy  to understand. She makes the material interesting and, more importantly, manageable. I learned so much in such a short time!', ""Prof. Altshiler's class is life changing.  I was scared of public speaking and never believed that I could handle a trial.  I went from hesitantly participating in class to handling a full cross examination at trial in federal court.  It was an amazing experience and I feel very confident as a result.  I never imagined myself really doing all this"", ""At first she's difficult but it gets easier and fun. Overall, I highly recommend the class and professor. She makes the material fun and interesting and encourages participation without demeaning anyone."", 'Liked the class a lot, would take again.', ""I recently saw Prof Altshiler on TV.  I thought to myself, that's right, I had her as my professor.  She really is every bit as amazing for every minute of a two hour lecture.  So many professors are dull and boring.  Prof Altshiler is nothing like that.  I wish more professors were like her.  She makes class interesting and exciting and real."", 'Prof Altshiler makes hard material much easier.  She uses stories from her actual trials to illustrate the rules of evidence and offers examples to make this difficult material come to life.  A lot of professors simply recite whats in the text book.  Prof Altshiler adds life to whats in the text and adds value to the course with her experience.', 'At first, Prof Altshiler was a little scary and intimidating. As the class went on, I became more confident in myself and appreciated the Socratic method of teaching. Prof Altshiler is smart and engaging and makes very difficult, voluminous material easier to understand with real life examples. highly recommend!', ""Hands down the best course I've ever taken. She's brilliant."", 'Professor Altshiler stands out as an objective, funny, reasonable and easy to understand lecturer. She makes dry material simple and even fun by employing real life examples and supplementing the Federal Rules of Evidence with courtroom stories to bring dry material to life. Her course is one not to be missed!!!', 'Beyond a reasonable doubt, the best class ever (chessy, I know). Seriously, loved this course.', 'The dry topic evidence rules with exceptions to exceptions to exceptions is made vividly clear with examples upon examples. She does not stand there and boringly recite the textbook; she lectures with real life situations and personal trial experiences. Professor Altshiler is a rare bread with extensive experience to support what she lectures.', ""You can tell she cares. She is super passionate about trials and her excitement and passion make you want to participate and get excited about the topic too. Unlike some dry professors, she engages everyone and encourages involvement. I've never felt so enthusiastic about a course as I did in this class. Why isn't she offering more courses? "", ""I don't think that I've ever laughed as hard or learned as much in any other class, ever!  This is the one class where I want to put my cell down, turn off Facebook notifications and just listen and participate.  The Prof takes an otherwise tedious and complicated topic and turns it into something real.  Her stories are incredible.  I want more!!!"", ""You go from knowing nothing to presenting a trial in court. You feel like a hero; the professor nourishes your strengths, erases your weaknesses, makes you believe that you are an intelligent, capable adult and never talks down to you (like some professors tend to). She's also hilarious. I cant say enough great things. This changed my life. Serious"", 'Professor Altshiler was and still is my favorite professor EVER. This class is worth taking even if you have no interest in trial law.', 'Amazing professor! One of the most approachable, insightful and  outstanding professors I have ever had!']","['Amazing lectures', 'Inspirational', 'Respected', 'Gives good feedback', 'Participation matters', 'Respected', 'Inspirational', 'Amazing lectures', 'Gives good feedback', 'Respected', 'Amazing lectures', 'Gives good feedback', 'Participation matters', 'Amazing lectures', 'Participation matters', 'Amazing lectures', 'Caring', 'Inspirational', 'ACCESSIBLE OUTSIDE CLASS', 'Amazing lectures', 'Respected', 'Inspirational', 'Amazing lectures']"
25,Psychology,278,Columbia University,Mariam,,Aly,2422494,0,zero,TEACHER,PROFESSOR,N/A,[],[]
26,Medicine,278,Columbia University,Richard,,Ambron,819585,2,good,TEACHER,PROFESSOR,4.0,"['A great lecturer. Uses interesting clinical cases to make the material exciting. Very fair tester.', ""Pretty good teaching style.  Makes things pretty clear.  Only problem is he sucks at introductory lectures.  He kind of assumes people know what's going on with neuro stuff right away, which many of us don't.  Overall, not bad.""]",[]
27,Medicine,278,Columbia University,Joyce,,Anastasi,1030842,0,zero,TEACHER,PROFESSOR,N/A,[],[]
28,Engineering,278,Columbia University,Dimitris,,Anastassiou,454933,0,zero,TEACHER,PROFESSOR,N/A,[],[]
29,Geology,278,Columbia University,Roger,,Anderson,307269,0,zero,TEACHER,PROFESSOR,N/A,[],[]
30,International Studies,278,Columbia University, George ,,Andreopoulos ,1978668,2,poor,TEACHER,PROFESSOR,1.5,"['Walking disaster. Arrogant. Full of himself. Talks without direction. Disorganized. Does not give the students clear guidance. I amazingly did well, because I wrote him back his words.', ""Wants to engage his students in a level of discussion that is beyond their capabilities.  seems to be unaware (or doesn't care) that his students are not seasoned HRs scholars. Participate in class, show up to his office hours, make sure he knows who you are and that you are engaged! Write a clean paper, with strong analysis. That's your best shot.""]","['Tough grader', ""Skip class? You won't pass."", 'Lecture heavy', ""Skip class? You won't pass."", 'Lecture heavy', 'Tough grader']"
31,Social Work,278,Columbia University,Malwina,,Andruczyk,2591953,1,good,TEACHER,PROFESSOR,5.0,"['Malwina is a lovely person who facilitated an amazing class. They use circle process in their classes, so be prepared to speak and listen. Interesting lectures and assignments. Class had a heavy workload but they were very understanding and caring as a person. Good references to pop culture and memes.', 'Malwina is a lovely person who facilitated an amazing class. They use circle process in their classes, so be prepared to speak and listen. Interesting lectures and assignments. Class had a heavy workload but they were very understanding and caring as a person. Good references to pop culture and memes.']","['Participation matters', 'Lots of homework', 'Caring', 'Lots of homework', 'Participation matters', 'Caring']"
32,Marketing,278,Columbia University,Asim,,Ansari,1942534,0,zero,TEACHER,PROFESSOR,N/A,[],[]
33,Science,278,Columbia University,Ernest,,April,552246,12,poor,TEACHER,PROFESSOR,2.0,"['God was he awful! The most pompous, self-absorbed professor at P&S. He has a gift for taking straightfowrd material and making it complicated....and his attitude toward female students is just plain creepy.', 'Dr. April is actually a pretty cool professor. As a first year medical student I had heard horror stories but found that most of them were exaggerated. Overall I would enjoy having him again.', 'OMG. This guy is still teaching?! I took his class back in 1990-1 and hated it. The man was generally disliked by P&S students back then. He was consistently hitting on the more atractive women in the class. Very ego driven. A legend in his own mind.', ""Dr. April certainly thinks he is one of the best teachers at the medical school, but he is actually one of the worst.  His approach to teaching is best described as Machievellian.  Whatever you do, don't go to his office hours."", ""He repeatedly says to come to him for extra help, but when you do, he is completely unhelful.  Not someone I'd want to be trapped in an elevator with."", ""As first year professors go, he is pretty clear, his ego is n't too bad, and he usually avoids esoteric diversions.  He's not going to be your best bud, but so what."", ""truly horrendous.  it has been more than three years, and i'm still recovering."", 'arrogant, not very helpful.', 'favorite first year class', ""Dr. April is actually a really cool guy.  He may come off as a little gruff, but he's really not.  He enjoys teaching anatomy and tries to make the course interesting and clinically relevant.  People who have trouble with anatomy like to take their frustration out by bashing him."", 'THE WORST TEACHER IN THE WORLD.  AND MEAN-SPIRITED GUY TOO.  BUT HIS COURSE IS REQUIRED.', 'Professor April is an exceedingly insecure, vulgar individual who consistently treats students in an inappropriate manner.  He sometimes fabricates anecdotes during his lectures, which also contain highly inappropriate and bigotted jokes.  Anatomy is fascinating, in spite of his teaching.']",[]
34,Nursing,278,Columbia University,Christina,,Araujo,1084340,29,good,TEACHER,PROFESSOR,4.5,"[""Araujo made my first semester at an Ivy League seem bearable. In a class of students of 200 plus, she managed to be personable and caring. There  were always long lines to speak with her. She's instantly likable and has a different approach to teaching. She engages the class, makes you critically think and laugh out loud while doing it. Love her!!!"", 'Dr. Araujo is an amazing human being. She teaches by example and has an amazing approach to help you problem solve in any situation. The best professor at Columbia- hands and stethoscopes down!!!', 'Excellent professor, skilled at engaging students in meaningful discussion, enriches discussion with well-founded insight and an impressive commitment to teaching.', 'Be warned. Ask those who have had her for courses and integration liaison for opinion and advice. Keep very quiet and do your best to fly under the radar.', 'She is not nice.', 'Dr. Araujo is intelligent regarding the course material and knows exactly how to communicate the information in a way that is both informative and understandable to students. She is an extremely effective lecturer who is able to hold the attention of her students. I am so impressed with her knowledge and lecturing style. What an amazing professor!', 'Really just an amazing professor! She understands how to put things into perspective. Bmrilliantly funny, empathetic, and oh so interesting. Araujo exemplifies the quintessential educator. Everyone loves her class!!!!', ""Great class. Well organized. Strong advocate for women. Understanding when issues come up, she's willing to help you with test taking tips."", ""This professor has her teaching down to a science. The lectures are organized with just the right amount of info on her slides. Class discussions are fun and open. The entire clss environment was delightful. I met with this professor several mornings BEFORE class and she was nothing but accomadating. She's great at putting things into perspective."", 'This professor is awesome!!!  So full of life and information. Not only does she help you with anything possible, but you can go to her for study tips, career advise or anything else you need help with because she is that dedicated to her students. She always went above and beyond with the students. LOVED HER, HER NOTES, AND HER ORGANIZED CLASS1111', 'In only five short weeks, Professor Araujo taught our class all about OB, Women\'s Health and Newborns!! She frequently will repeat important information through out the lecture and even did a ""game show quiz-like"" review to make us comfortable with the material. Her lectures are very organized. I also like that she asked us about our clinical exp.', ""Araujo is the best Professor ever!!! We laughed in this class and had a great time...while we were learning. She doesn't try to trick you or act like she is above you. Down to earth, approachable, and clearly an expert in the field. This class didn't last long enough for me. I loved it! I also had Prof Araujo for clinical...I lucked out!!!"", 'araujo was horrible, obnoxious & unreasonable; We will make sure all the prospective students avoid her, she is mean, rude, has no patience, has no recollection how she struggled in school to get where she is; her teaching skills are dreadful!!!', 'I really enjoyed this class and this professor. You actually pay attention in this class because you are not only learning, but being entertained. Lots of tricks to help us remember everything. Araujo is one of my favorite Profs of all time!', 'Excellent teacher. If you pay attention in her class you will learn. Some students complained because she actually requires tht you READ the textbook, but the text in this class was well worth the money. Very dedicated and interesting to watch during lecture. I was never bored in her class, but rather very interested in what was going to be said ne', ""As a guy in a mostly all girl class about OB and women's health, I was surprised how Professor Araujo kept me interested in every topic. She is funny and enthusiastic, which even allowed me to enjoy the 6 hour marathon Mondays. We had a few obnoxious students in our class, but they were no match for Professor Araujo's quick wit. Learned a lot!"", 'I was having a tough time and Professor Araujo really helped me out a lot. I met with her several times for one on one ""extra help"" sessions. She is very dedicated and one of the best Professors Columbia has to offer. Strict, but you will know your stuff when you leave her class. I\'m sad her class is over', 'FUN CLASS! I almost forgot I was learning. Very dedicated, loves students. Keeps the wise guys in check. Breaks every hour are a plus!', ""Thought I would hate this class, but she made me love it. She is very interesting and shares her personal/professional experiences related to the class. Dr.Araujo has total control of the class and she doesn't let the attention seeking question-happy students take over the class. Helps students learn instead of remember. One of the best teachers!"", 'One word. Awesome!!!! Too bad that all professors are not as dedicated as she is.']","['Respected', 'Participation matters', 'Gives good feedback', 'Inspirational', 'Hilarious']"
35,History,278,Columbia University,Charles,,Armstrong,321183,7,average,TEACHER,PROFESSOR,3.3,"['He is a good guy.', ""Professor Armstrong is the greatest professor in this world. Taking Professor Armstrong's class was one of the greatest choices in my life. He is really friendly, and I've learned so much from his class, and I'd love to take his class again in the future. Take his class, you will love the professor and the great lectures."", 'The Best Professor in this World. You Must Take His Class. I truely respect Professor Armstrong and his class due to the fact that he is the most prestigious professor in this field. Taking his class was one of the best choices in my life. Thank you Professor Armstrong for the friendliness!!^^', 'One of the toughest professors at Columbia. To get an A from his course, a ton of efforts would be required. Very profound readings difficult to understand even for Koreans. Never ever recommend his every course :(', 'The readings in this Vietnam War seminar were outstanding.  The professor is extremely inconsistent with grading and he offers little valuable feedback until way after the middle of the term.', 'No Comments', 'No Comments']","['Tough grader', 'Gives good feedback', 'Lots of homework', 'Caring', 'Respected', 'Gives good feedback', 'Respected', 'Caring', 'Tough Grader', 'LOTS OF HOMEWORK', 'TEST HEAVY']"
36,Journalism,278,Columbia University,Eric,,Armstrong,2526889,1,good,TEACHER,PROFESSOR,5.0,"[""Mr. Armstrong was a great instructor! We covered a TON of ground in a short amount of time but he explained everything super clearly and made things fun. He also gave excellent feedback on the final paper that helped improve my writing. And he's super cute so..."", ""Mr. Armstrong was a great instructor! We covered a TON of ground in a short amount of time but he explained everything super clearly and made things fun. He also gave excellent feedback on the final paper that helped improve my writing. And he's super cute so...""]","['Gives good feedback', 'Hilarious', 'Respected', 'Gives good feedback', 'Respected', 'Hilarious']"
37,Medicine,278,Columbia University,Stephen,,Arpadi,1824484,1,poor,TEACHER,PROFESSOR,1.0,"[""Worst professor ever, and also super mean! Lectures go on forever and can't get any more boring. There are weekly assignments, two exams, and two big papers due. Grading is totally subjective and if you have an opinion on your essay that he doesn't agree with, then you will be penalized. Overall one of the worst classes I've taken.""]",[]
38,Public Affairs,278,Columbia University,Muhammad,,Asali,1589766,2,good,TEACHER,PROFESSOR,5.0,"['He was a great professor, lecturer, and person. I am happy to meet him and take classes from him :)', 'Prof. Asali taught me (Math for Economists) when I was a PEPM master student at Columbia. I am not a math-guy nor have a math-mind; so I was intimidated by even the course name in the beginning. Now,I say, prof. Asali is a magician. So funny, so smart, so articulate, that his class became the best to attend. Made math a piece of cake. We Loved Him.']",[]
